Item ident;Id truck;Id stack;Item code;X origin;Y origin; Z origin; X extremity; Y extremity; Z extremity
0090016200_14062023016400;P200033907;P200033907_1;A1;0;1240;0 ;1900 ;2440 ;750
0090016200_14062023016400;P200033907;P200033907_1;A2;0;1240;750 ;1900 ;2440 ;1455
0090016200_14062023016400;P200033907;P200033907_1;A3;0;1240;1455 ;1900 ;2440 ;2160
0090016200_14062023016400;P200033907;P200033907_1;A4;0;1240;2160 ;1900 ;2440 ;2865
0090016200_14062023016400;P200033907;P200033907_2;B1;0;0;0 ;1900 ;1200 ;750
0090016200_14062023016400;P200033907;P200033907_2;B2;0;0;750 ;1900 ;1200 ;1455
0090016200_14062023016400;P200033907;P200033907_2;B3;0;0;1455 ;1900 ;1200 ;2160
0090016200_14062023016400;P200033907;P200033907_2;B4;0;0;2160 ;1900 ;1200 ;2865
0090016200_14062023016446;P200033907;P200033907_3;C1;1900;0;0 ;3800 ;1200 ;750
0090016200_14062023016400;P200033907;P200033907_3;C2;1900;0;750 ;3800 ;1200 ;1455
0090016200_14062023016446;P200033907;P200033907_3;C3;1900;0;1455 ;3800 ;1200 ;2160
0090016200_14062023016446;P200033907;P200033907_3;C4;1900;0;2160 ;3800 ;1200 ;2865
0090016200_14062023020641;P200033907;P200033907_4;D1;1900;1240;0 ;4100 ;2440 ;1000
0090016200_14062023020641;P200033907;P200033907_4;D2;1900;1240;1000 ;4100 ;2440 ;1955
0090016200_14062023020641;P200033907;P200033907_4;D3;1900;1240;1955 ;4100 ;2440 ;2910
0090016200_14062023020641;P200033907;P200033907_5;E1;3800;0;0 ;6000 ;1200 ;1000
0090016200_14062023020641;P200033907;P200033907_5;E2;3800;0;1000 ;6000 ;1200 ;1955
0090016200_14062023020641;P200033907;P200033907_5;E3;3800;0;1955 ;6000 ;1200 ;2910
0090016200_14062023011320;P200033907;P200033907_6;F1;4100;1240;0 ;6300 ;2440 ;1000
0090016200_14062023020641;P200033907;P200033907_6;F2;4100;1240;1000 ;6300 ;2440 ;1955
0090016200_14062023011320;P200033907;P200033907_6;F3;4100;1240;1955 ;6300 ;2440 ;2910
0090016200_14062023011320;P200033907;P200033907_7;G1;6000;0;0 ;8200 ;1200 ;1000
0090016200_14062023011320;P200033907;P200033907_7;G2;6000;0;1000 ;8200 ;1200 ;1955
0090016200_14062023011320;P200033907;P200033907_7;G3;6000;0;1955 ;8200 ;1200 ;2910
0090016200_14062023011320;P200033907;P200033907_8;H1;6300;1240;0 ;8500 ;2440 ;1000
0090016200_14062023011320;P200033907;P200033907_8;H2;6300;1240;1000 ;8500 ;2440 ;1955
0090016200_14062023011320;P200033907;P200033907_8;H3;6300;1240;1955 ;8500 ;2440 ;2910
0090016200_14062023011320;P200033907;P200033907_9;I1;8200;0;0 ;10400 ;1200 ;1000
0090016200_14062023011320;P200033907;P200033907_9;I2;8200;0;1000 ;10400 ;1200 ;1955
0090016200_14062023011320;P200033907;P200033907_9;I3;8200;0;1955 ;10400 ;1200 ;2910
0090016200_14062023011320;P200033907;P200033907_10;J1;8500;1240;0 ;10700 ;2440 ;1000
0090016200_14062023011320;P200033907;P200033907_10;J2;8500;1240;1000 ;10700 ;2440 ;1955
0090016200_14062023011320;P200033907;P200033907_10;J3;8500;1240;1955 ;10700 ;2440 ;2910
0090016200_14062023011320;P200033907;P200033907_11;K1;10400;0;0 ;12600 ;1200 ;1000
0090016200_14062023011320;P200033907;P200033907_11;K2;10400;0;1000 ;12600 ;1200 ;1955
0090016200_14062023000019;P200033907;P200033907_12;L1;10700;1240;0 ;13100 ;2440 ;975
0090016200_14062023000019;P200033907;P200033907_12;L2;10700;1240;975 ;13100 ;2440 ;1905
