Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016200_08062023000650;0000239401;;0090016200;G014B1;683109787R;SLI---2112;1;1206;1010;1085;96,800;0;GERB--0528_1206_1010;none;202306190000;202306261445;5;100
0090016200_08062023003034;0000239401;;0090016200;G034E;969363096R;SLI---2112;2;1206;1010;485;107,200;0;GERB--0528_1206_1010;none;202306190000;202306261445;5;100
0090016200_08062023003102;0000239401;;0090016200;G034E;908128764R;PAL-S-0543;1;1206;1010;295;25,700;0;GERB--0528_1206_1010;none;202306190000;202306261445;29;100
0090016200_08062023003401;0000239401;;0090016200;G014B1;684217079R;SLI---2112;1;1206;1010;1181;110,900;0;GERB--0528_1206_1010;none;202306190000;202306261445;4;100
0090016200_08062023004403;0000239401;;0090016200;G034E;683103576R;SLI---2112;1;1206;1010;485;52,440;0;GERB--0528_1206_1010;none;202306190000;202306261445;9;100
0090016200_08062023005547;0000239401;;0090016200;G014B1;684215917R;SLI---2112;1;1206;1010;1181;116,650;0;GERB--0528_1206_1010;none;202306190000;202306261445;33;100
0090016200_08062023006447;0000239401;;0090016200;G034E;684214564R;SLI---2112;1;1206;1010;385;37,600;0;GERB--0528_1206_1010;none;202306190000;202306261445;8;100
0090016200_08062023007230;0000239401;;0090016200;G014B1;969366578R;SLI---2112;2;1206;1010;1083;95,690;0;GERB--0528_1206_1010;none;202306190000;202306261445;5;100
0090016200_08062023007359;0000239401;;0090016200;G034E;684216390R;SLI---2112;1;1206;1010;385;26,680;0;GERB--0528_1206_1010;none;202306190000;202306261445;8;100
0090016200_08062023007744;0005965102;;0090016200;G014B1;244280018R;SLI---0770;37;1200;1000;975;151,290;45;GERB--1213_1200_1000;none;202306190000;202306261445;2;100
0090016200_08062023007950;0000239401;;0090016200;G034E;684201331R;SLI---2112;1;1206;1010;385;23,290;0;GERB--0528_1206_1010;none;202306190000;202306261445;43;100
0090016200_08062023008103;0000239401;;0090016200;G014B1;683102443R;SLI---2112;1;1206;1010;1085;96,800;0;GERB--0528_1206_1010;none;202306190000;202306261445;5;100
0090016200_08062023009470;0000239401;;0090016200;G014B1;684218711R;SLI---2112;2;1206;1010;385;37,700;0;GERB--0528_1206_1010;none;202306190000;202306261445;8;100
0090016200_08062023009610;0000239401;;0090016200;G034E;684216765R;SLI---2112;2;1206;1010;385;38,430;0;GERB--0528_1206_1010;none;202306190000;202306261445;4;100
0090016200_08062023011779;0000239401;;0090016200;G034E;848107410R;SLI---2112;1;1206;1010;485;43,360;0;GERB--0528_1206_1010;none;202306190000;202306261445;50;100
0090016200_08062023015881;0000239401;;0090016200;G034E;683114026R;SLI---2112;1;1206;1010;385;23,164;0;GERB--0528_1206_1010;none;202306190000;202306261445;20;100
0090016200_08062023016288;0005965102;;0090016200;G034E;806820580R;SLI---2112;1;1206;1010;385;44,180;0;GERB--0528_1206_1010;none;202306190000;202306261445;73;100
0090016200_08062023016582;0000239401;;0090016200;G034E;908126645R;SLI---2112;2;1206;1010;409;32,000;0;GERB--0528_1206_1010;none;202306190000;202306261445;17;100
0090016200_08062023016930;0000239401;;0090016200;G014B1;969362312R;SLI---2112;2;1206;1010;1185;119,100;0;GERB--0528_1206_1010;none;202306190000;202306261445;7;100
0090016200_08062023017164;0000239401;;0090016200;G034E;908128145R;PAL-S-0543;1;1206;1010;295;22,550;0;GERB--0528_1206_1010;none;202306190000;202306261445;15;100
0090016200_08062023017235;0005965102;;0090016200;G034E;244978034R;SLI---0770;3;1200;1000;975;143,892;45;GERB--1213_1200_1000;none;202306190000;202306261445;5;100
0090016200_08062023017445;0000239401;;0090016200;G014B1;684122614R;SLI---2112;2;1206;1010;1382;111,440;0;GERB--0528_1206_1010;none;202306190000;202306261445;7;100
0090016200_08062023019123;0000239401;;0090016200;G034E;969365541R;SLI---2112;1;1206;1010;485;44,550;0;GERB--0528_1206_1010;none;202306190000;202306261445;7;100
0090016200_08062023020180;0000239401;;0090016200;G034E;969368547R;SLI---2112;1;1206;1010;1083;95,690;0;GERB--0528_1206_1010;none;202306190000;202306261445;6;100
0090016200_08062023020432;0000239401;;0090016200;G014B1;684210619R;SLI---2112;1;1206;1010;1181;116,650;0;GERB--0528_1206_1010;none;202306190000;202306261445;4;100
0090016200_08062023021429;0000239401;;0090016200;G014B1;684214593R;SLI---2112;1;1206;1010;584;58,300;0;GERB--0528_1206_1010;none;202306190000;202306261445;8;100
