Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P207069009;P207069009_1;A;0;0;0;2400;1200;2460
P207069009;P207069009_2;B;0;1240;0;1800;2440;2340
P207069009;P207069009_3;C;1800;1240;0;4200;2440;2000
P207069009;P207069009_4;D;2400;40;0;4800;1240;2460
P207069009;P207069009_5;E;4800;40;0;7200;1240;1900
P207069009;P207069009_6;F;4800;1240;0;7200;2440;2460
P207069009;P207069009_7;G;7200;0;0;9600;1200;2460
P207069009;P207069009_8;H;7200;1200;0;9600;2400;2000
P207069009;P207069009_9;I;9600;40;0;10800;2440;2460
P207069009;P207069009_10;J;10800;0;0;13200;1200;2460
P207069009;P207069009_11;K;10800;1200;0;13200;2400;2460
