Supplier code;Supplier loading order;Supplier dock;Supplier dock loading order;Plant code;Plant dock;Plant dock loading order;Product code;Arrival time;Id truck;Length;Width;Height;Max weight;Stack with multiple docks;Max density;Max weight on the bottom item in stacks;Cost;EMmm;EMmr;CM;CJfm;CJfc;CJfh;EM;EJhr;EJcr;EJeh
0002573225;1;;1;0090016200;G094R;1;764470517R;202307181400;P199038605;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0002573225;1;;1;0090016200;G094R;1;764477875R;202307181400;P199038605;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0002573225;1;;1;0090016200;G094R;1;764460026R;202307181400;P199038605;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0002573225;1;;1;0090016200;G094R;1;764468948R;202307181400;P199038605;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0002573225;1;;1;0090016200;G094R;1;764468381R;202307181400;P199038605;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0002573225;1;;1;0090016200;G094R;1;764473985R;202307181400;P199038605;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0002573225;1;;1;0090016200;G094R;1;764461745R;202307181400;P199038605;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0002573225;1;;1;0090016200;G094R;1;762145536R;202307181400;P199038605;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0002573225;1;;1;0090016200;G094R;1;762156995R;202307181400;P199038605;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0002573225;1;;1;0090016200;G094R;1;762143459R;202307181400;P199038605;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0002573225;1;;1;0090016200;G094R;1;762151600R;202307181400;P199038605;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0002573225;1;;1;0090016200;G094R;1;762141797R;202307181400;P199038605;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0002573225;1;;1;0090016200;G094R;1;764476895R;202307181400;P199038605;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
