Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016200_08062023001610;0002573225;;0090016200;G094R;764470517R;MTEM--8001;1;2400;1200;1450;299,376;45;GERB--0059_2400_1200;none;202307170000;202307181400;7;100
0090016200_08062023003058;0002573225;;0090016200;G094R;764468948R;MTEM--8002;5;2400;1200;1450;282,768;45;GERB--0059_2400_1200;none;202307170000;202307181900;7;100
0090016200_08062023012127;0002573225;;0090016200;G094R;764460026R;MTEM--8002;1;2400;1200;1450;304,008;45;GERB--0059_2400_1200;none;202307170000;202307181900;7;100
0090016200_08062023015577;0002573225;;0090016200;G094R;762141797R;SLI---0901;1;1600;1200;750;948,420;45;GERB--1613_1600_1200;none;202307170000;202307181400;39;100
0090016200_08062023016421;0002573225;;0090016200;G094R;764477875R;MTEM--8001;3;2400;1200;1450;283,200;45;GERB--0059_2400_1200;none;202307180000;202307190130;6;100
0090016200_08062023022300;0002573225;;0090016200;G094R;764473985R;MTEM--8001;1;2400;1200;1450;303,984;45;GERB--0059_2400_1200;none;202307170000;202307181900;7;100
0090016200_08062023030091;0002573225;;0090016200;G094R;764461745R;MTEM--8002;1;2400;1200;1450;283,200;45;GERB--0059_2400_1200;none;202307170000;202307181900;6;100
0090016200_08062023032486;0002573225;;0090016200;G094R;764477875R;MTEM--8001;2;2400;1200;1450;283,200;45;GERB--0059_2400_1200;none;202307170000;202307181900;6;100
0090016200_08062023033290;0002573225;;0090016200;G094R;764460026R;MTEM--8002;2;2400;1200;1450;304,008;45;GERB--0059_2400_1200;none;202307170000;202307181400;7;100
0090016200_08062023033602;0002573225;;0090016200;G094R;764470517R;MTEM--8001;1;2400;1200;1450;299,376;45;GERB--0059_2400_1200;none;202307170000;202307181900;7;100
0090016200_08062023034722;0002573225;;0090016200;G094R;764468948R;MTEM--8002;4;2400;1200;1450;282,768;45;GERB--0059_2400_1200;none;202307170000;202307181400;7;100
