Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016200_08062023000388;0000239401;;0090016200;G034E;684213626R;SLI---2112;1;1206;1010;385;23,290;0;GERB--0528_1206_1010;none;202307270000;202308211445;8;100
0090016200_08062023000825;0005965102;;0090016200;G014B1;244280018R;SLI---0770;31;1200;1000;975;151,290;45;GERB--1213_1200_1000;none;202307270000;202308211445;2;100
0090016200_08062023002009;0000239401;;0090016200;G034E;969363096R;SLI---2112;1;1206;1010;485;107,200;0;GERB--0528_1206_1010;none;202307270000;202308211445;5;100
0090016200_08062023006194;0000239401;;0090016200;G034E;684210344R;SLI---2112;1;1206;1010;385;39,460;0;GERB--0528_1206_1010;none;202307270000;202308211445;12;100
0090016200_08062023006748;0000239401;;0090016200;G034E;969369737R;SLI---2112;1;1206;1010;485;107,200;0;GERB--0528_1206_1010;none;202307270000;202308211445;10;100
0090016200_08062023007243;0000239401;;0090016200;G034E;683103576R;SLI---2112;1;1206;1010;485;52,440;0;GERB--0528_1206_1010;none;202307270000;202308211445;9;100
0090016200_08062023008818;0000239401;;0090016200;G034E;684216390R;SLI---2112;1;1206;1010;385;37,600;0;GERB--0528_1206_1010;none;202307270000;202308211445;8;100
0090016200_08062023009193;0000239401;;0090016200;G034E;682603388R;SLI---2112;1;1206;1010;1085;99,800;0;GERB--0528_1206_1010;none;202307270000;202308211445;6;100
0090016200_08062023009288;0000239401;;0090016200;G034E;908128764R;PAL-S-0543;1;1206;1010;295;25,700;0;GERB--0528_1206_1010;none;202307270000;202308211445;14;100
0090016200_08062023010081;0000239401;;0090016200;G014B1;684214593R;SLI---2112;1;1206;1010;385;38,850;0;GERB--0528_1206_1010;none;202307270000;202308211445;8;100
0090016200_08062023010126;0000239401;;0090016200;G034E;281261306R;SLI---2112;1;1206;1010;385;24,200;0;GERB--0528_1206_1010;none;202307270000;202308211445;10;100
0090016200_08062023010575;0000239401;;0090016200;G034E;684214564R;SLI---2112;1;1206;1010;385;26,760;0;GERB--0528_1206_1010;none;202307270000;202308211445;12;100
0090016200_08062023010796;0000239401;;0090016200;G034E;908126645R;SLI---2112;1;1206;1010;295;22,550;0;GERB--0528_1206_1010;none;202307270000;202308211445;17;100
0090016200_08062023012415;0000239401;;0090016200;G034E;684212870R;SLI---2112;2;1206;1010;385;38,430;0;GERB--0528_1206_1010;none;202307270000;202308211445;8;100
0090016200_08062023012435;0000239401;;0090016200;G014B1;684125610R;SLI---2112;1;1206;1010;1382;111,440;0;GERB--0528_1206_1010;none;202307270000;202308211445;23;100
0090016200_08062023012834;0000239401;;0090016200;G034E;969365541R;SLI---2112;1;1206;1010;485;44,550;0;GERB--0528_1206_1010;none;202307270000;202308211445;7;100
0090016200_08062023013190;0000239401;;0090016200;G014B1;684215970R;SLI---2112;1;1206;1010;1181;110,900;0;GERB--0528_1206_1010;none;202307270000;202308211445;4;100
0090016200_08062023013204;0000239401;;0090016200;G034E;280469467R;SLI---2112;1;1206;1010;1181;130,400;0;GERB--0528_1206_1010;none;202307270000;202308211445;9;100
0090016200_08062023013463;0000239401;;0090016200;G034E;848107410R;SLI---2112;1;1206;1010;485;43,360;0;GERB--0528_1206_1010;none;202307270000;202308211445;30;100
0090016200_08062023013915;0000239401;;0090016200;G014B1;684127748R;SLI---2112;3;1206;1010;1382;108,800;0;GERB--0528_1206_1010;none;202307270000;202308211445;3;100
0090016200_08062023015744;0000239401;;0090016200;G034E;908125051R;PAL-S-0543;1;1206;1010;295;25,700;0;GERB--0528_1206_1010;none;202307270000;202308211445;55;100
0090016200_08062023017189;0000239401;;0090016200;G034E;684127567R;SLI---2112;2;1206;1010;784;64,100;0;GERB--0528_1206_1010;none;202307270000;202308211445;3;100
0090016200_08062023017546;0000239401;;0090016200;G014B1;684125366R;SLI---2112;2;1206;1010;1181;113,500;0;GERB--0528_1206_1010;none;202307270000;202308211445;4;100
0090016200_08062023018245;0000239401;;0090016200;G014B1;684124873R;SLI---2112;1;1206;1010;1181;113,500;0;GERB--0528_1206_1010;none;202307270000;202308211445;8;100
0090016200_08062023018954;0000239401;;0090016200;G034E;848106992R;SLI---2112;1;1206;1010;485;28,240;0;GERB--0528_1206_1010;none;202307270000;202308211445;30;100
0090016200_08062023019185;0000239401;;0090016200;G014B1;684122614R;SLI---2112;1;1206;1010;1382;111,440;0;GERB--0528_1206_1010;none;202307270000;202308211445;7;100
0090016200_08062023019406;0000239401;;0090016200;G014B1;683102443R;SLI---2112;2;1206;1010;1085;96,800;0;GERB--0528_1206_1010;none;202307270000;202308211445;5;100
0090016200_08062023019510;0000239401;;0090016200;G014B1;969366690R;SLI---2112;1;1206;1010;1083;94,850;0;GERB--0528_1206_1010;none;202307270000;202308211445;5;100
0090016200_08062023019885;0005965102;;0090016200;G034E;806777657R;SLI---2112;1;1206;1010;385;35,920;0;GERB--0528_1206_1010;none;202307270000;202308211445;49;100
0090016200_08062023021841;0000239401;;0090016200;G014B1;969362312R;SLI---2112;1;1206;1010;1185;119,100;0;GERB--0528_1206_1010;none;202307270000;202308211445;7;100
0090016200_08062023022022;0005965102;;0090016200;G034E;244978034R;SLI---0770;3;1200;1000;975;143,892;45;GERB--1213_1200_1000;none;202307270000;202308211445;5;100
0090016200_08062023022944;0000239401;;0090016200;G014B1;969366578R;SLI---2112;1;1206;1010;1083;95,690;0;GERB--0528_1206_1010;none;202307270000;202308211445;5;100
0090016200_08062023023111;0000239401;;0090016200;G014B1;684210619R;SLI---2112;2;1206;1010;1181;116,650;0;GERB--0528_1206_1010;none;202307270000;202308211445;4;100
0090016200_08062023024080;0000239401;;0090016200;G034E;908128145R;PAL-S-0543;1;1206;1010;295;25,700;0;GERB--0528_1206_1010;none;202307270000;202308211445;48;100
0090016200_08062023024633;0000239401;;0090016200;G014B1;684218711R;SLI---2112;1;1206;1010;385;37,700;0;GERB--0528_1206_1010;none;202307270000;202308211445;8;100
0090016200_08062023024852;0000239401;;0090016200;G034E;908125371R;PAL-S-0543;2;1206;1010;295;25,700;0;GERB--0528_1206_1010;none;202307270000;202308211445;15;100
0090016200_08062023025536;0000239401;;0090016200;G034E;848109573R;SLI---2112;1;1206;1010;485;45,160;0;GERB--0528_1206_1010;none;202307270000;202308211445;32;100
0090016200_08062023031195;0000239401;;0090016200;G034E;908126645R;SLI---2112;2;1206;1010;295;25,700;0;GERB--0528_1206_1010;none;202307270000;202308211445;17;100
0090016200_08062023032056;0000239401;;0090016200;G034E;908128764R;PAL-S-0543;1;1206;1010;295;22,550;0;GERB--0528_1206_1010;none;202307270000;202308211445;14;100
0090016200_08062023032286;0000239401;;0090016200;G014B1;684124463R;SLI---2112;1;1206;1010;1181;113,500;0;GERB--0528_1206_1010;none;202307270000;202308211445;15;100
0090016200_08062023033102;0000239401;;0090016200;G034E;908123414R;PAL-S-0543;2;1206;1010;979;63,500;0;GERB--0528_1206_1010;none;202307270000;202308211445;14;100
0090016200_08062023034036;0000239401;;0090016200;G014B1;683109787R;SLI---2112;1;1206;1010;1085;96,800;0;GERB--0528_1206_1010;none;202307270000;202308211445;5;100
