Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P233131101;P233131101_1;A;0;0;0;1000;1200;2835
P233131101;P233131101_2;B;0;1240;0;1000;2440;2835
P233131101;P233131101_3;C;1000;1240;0;2000;2440;2835
P233131101;P233131101_4;D;1000;0;0;2000;1200;2835
P233131101;P233131101_5;E;2000;0;0;3000;1200;2835
P233131101;P233131101_6;F;2000;1240;0;3000;2440;2835
P233131101;P233131101_7;G;3000;1240;0;4000;2440;2835
P233131101;P233131101_8;H;3000;0;0;4000;1200;2835
P233131101;P233131101_9;I;4000;0;0;5000;1200;2835
P233131101;P233131101_10;J;4000;1240;0;5000;2440;2835
P233131101;P233131101_11;K;5000;1240;0;6000;2440;975
P233131101;P233131101_12;L;5000;0;0;6010;1206;385
P233131101;P233131101_13;M;6000;1240;0;7000;2440;2835
P233131101;P233131101_14;N;6010;0;0;7020;1206;2553
P233131101;P233131101_15;O;7000;1234;0;8010;2440;2764
P233131101;P233131101_16;P;7020;0;0;8030;1206;2747
P233131101;P233131101_17;Q;8010;1234;0;9020;2440;2764
P233131101;P233131101_18;R;8030;0;0;9040;1206;2567
P233131101;P233131101_19;S;9020;1234;0;10030;2440;2362
P233131101;P233131101_20;T;9040;0;0;10050;1206;2362
P233131101;P233131101_21;U;10030;1234;0;11040;2440;2264
P233131101;P233131101_22;V;10050;0;0;11060;1206;2170
P233131101;P233131101_23;W;11040;1234;0;12050;2440;2840
P233131101;P233131101_24;X;11060;0;0;12070;1206;2844
P233131101;P233131101_25;Y;12050;1234;0;13060;2440;2820
P233131101;P233131101_26;Z;12070;0;0;13080;1206;2833
