Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P205730301;P205730301_1;A;0;0;0;1200;1000;2893
P205730301;P205730301_2;B;1200;0;0;2400;1000;2835
P205730301;P205730301_3;C;2400;0;0;3600;1000;2610
P205730301;P205730301_4;D;2400;1000;0;3600;2000;2835
P205730301;P205730301_5;E;3600;200;0;4800;1200;2835
P205730301;P205730301_6;F;3600;1300;0;4800;2300;2835
P205730301;P205730301_7;G;4800;300;0;6000;1300;2835
P205730301;P205730301_8;H;6000;100;0;7000;1300;2835
P205730301;P205730301_9;I;6000;1300;0;7000;2500;2835
P205730301;P205730301_10;J;7000;100;0;8600;1300;2835
P205730301;P205730301_11;K;7000;1300;0;8000;2500;2835
P205730301;P205730301_12;L;8600;0;0;9600;1200;2835
P205730301;P205730301_13;M;8600;1300;0;9800;2300;2932
P205730301;P205730301_14;N;9800;1500;0;11000;2500;2943
P205730301;P205730301_15;O;11000;1200;0;12000;2400;2835
P205730301;P205730301_16;P;12000;0;0;13600;1200;2835
P205730301;P205730301_17;Q;12000;1300;0;13600;2500;2835
P205730301;P205730301_18;R;13600;1300;0;14600;2500;2835
