Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P208065831;P208065831_1;A;0;0;0;1010;1206;2908
P208065831;P208065831_2;B;0;1234;0;1010;2440;2953
P208065831;P208065831_3;C;1010;0;0;2216;1010;2925
P208065831;P208065831_4;D;1010;1234;0;2020;2440;2934
P208065831;P208065831_5;E;2020;1234;0;3030;2440;2953
P208065831;P208065831_6;F;2216;0;0;3422;1010;2953
P208065831;P208065831_7;G;3030;1240;0;4030;2440;975
P208065831;P208065831_8;H;3422;0;0;4628;1010;2947
P208065831;P208065831_9;I;4030;1430;0;5236;2440;2925
P208065831;P208065831_10;J;4628;0;0;5638;1206;2933
P208065831;P208065831_11;K;5638;0;0;6648;1206;2555
P208065831;P208065831_12;L;5638;1206;0;6648;2412;2270
P208065831;P208065831_13;M;6648;0;0;7658;1206;2740
P208065831;P208065831_14;N;6648;1206;0;8248;2406;2865
P208065831;P208065831_15;O;7658;6;0;9258;1206;2865
P208065831;P208065831_16;P;8248;1240;0;9848;2440;2865
P208065831;P208065831_17;Q;9258;200;0;10458;1200;2385
P208065831;P208065831_18;R;9848;1240;0;11048;2240;2865
P208065831;P208065831_19;S;10458;0;0;12058;1200;2865
P208065831;P208065831_20;T;11048;1240;0;12248;2240;2865
P208065831;P208065831_21;U;12248;0;0;13448;1600;2865
