Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P207730301;P207730301_1;A;0;1300;0;1000;2500;2943
P207730301;P207730301_2;B;0;0;0;1000;1200;2385
P207730301;P207730301_3;C;1000;0;0;2000;1200;2835
P207730301;P207730301_4;D;1000;1300;0;2000;2500;2835
P207730301;P207730301_5;E;2000;1300;0;3000;2500;2835
P207730301;P207730301_6;F;2000;0;0;3000;1200;2835
P207730301;P207730301_7;G;3000;0;0;4000;1200;2610
P207730301;P207730301_8;H;3000;1300;0;4000;2500;2932
P207730301;P207730301_9;I;4000;1300;0;5000;2500;2865
P207730301;P207730301_10;J;4000;0;0;5000;1200;2790
P207730301;P207730301_11;K;5000;0;0;6000;1200;2835
P207730301;P207730301_12;L;5000;1300;0;6000;2500;2835
P207730301;P207730301_13;M;6000;1300;0;7000;2500;2835
P207730301;P207730301_14;N;6000;0;0;7000;1200;2835
P207730301;P207730301_15;O;7000;0;0;8600;1200;2835
P207730301;P207730301_16;P;7000;1300;0;8000;2500;2835
P207730301;P207730301_17;Q;8000;1300;0;9000;2500;2835
P207730301;P207730301_18;R;8600;0;0;10200;1200;2835
P207730301;P207730301_19;S;9000;1300;0;10600;2500;2835
P207730301;P207730301_20;T;10200;0;0;11800;1200;2835
P207730301;P207730301_21;U;10600;1300;0;12200;2500;2835
P207730301;P207730301_22;V;11800;0;0;12800;1200;2913
P207730301;P207730301_23;W;12200;1300;0;13200;2500;2913
P207730301;P207730301_24;X;12800;0;0;13800;1200;2274
P207730301;P207730301_25;Y;13200;1300;0;14200;2500;1701
P207730301;P207730301_26;Z;13800;0;0;14800;1200;2835
