Item ident;Id truck;Id stack;Item code;X origin;Y origin; Z origin; X extremity; Y extremity; Z extremity
0090018000_08062023002578;P207730301;P207730301_1;A1;0;1300;0 ;1000 ;2500 ;943
0090018000_08062023002235;P207730301;P207730301_1;A2;0;1300;943 ;1000 ;2500 ;2000
0090018000_08062023005067;P207730301;P207730301_1;A3;0;1300;2000 ;1000 ;2500 ;2943
0090018000_08062023002158;P207730301;P207730301_2;B1;0;0;0 ;1000 ;1200 ;750
0090018000_08062023002158;P207730301;P207730301_2;B2;0;0;750 ;1000 ;1200 ;1455
0090018000_08062023006384;P207730301;P207730301_2;B3;0;0;1455 ;1000 ;1200 ;2385
0090018000_08062023006384;P207730301;P207730301_3;C1;1000;0;0 ;2000 ;1200 ;975
0090018000_08062023006384;P207730301;P207730301_3;C2;1000;0;975 ;2000 ;1200 ;1905
0090018000_08062023006384;P207730301;P207730301_3;C3;1000;0;1905 ;2000 ;1200 ;2835
0090018000_08062023006384;P207730301;P207730301_4;D1;1000;1300;0 ;2000 ;2500 ;975
0090018000_08062023006384;P207730301;P207730301_4;D2;1000;1300;975 ;2000 ;2500 ;1905
0090018000_08062023006016;P207730301;P207730301_4;D3;1000;1300;1905 ;2000 ;2500 ;2835
0090018000_08062023006016;P207730301;P207730301_5;E1;2000;1300;0 ;3000 ;2500 ;975
0090018000_08062023006016;P207730301;P207730301_5;E2;2000;1300;975 ;3000 ;2500 ;1905
0090018000_08062023006998;P207730301;P207730301_5;E3;2000;1300;1905 ;3000 ;2500 ;2835
0090018000_08062023006998;P207730301;P207730301_6;F1;2000;0;0 ;3000 ;1200 ;975
0090018000_08062023006998;P207730301;P207730301_6;F2;2000;0;975 ;3000 ;1200 ;1905
0090018000_08062023009213;P207730301;P207730301_6;F3;2000;0;1905 ;3000 ;1200 ;2835
0090018000_08062023003264;P207730301;P207730301_7;G1;3000;0;0 ;4000 ;1200 ;975
0090018000_08062023003264;P207730301;P207730301_7;G2;3000;0;975 ;4000 ;1200 ;1905
0090018000_08062023005789;P207730301;P207730301_7;G3;3000;0;1905 ;4000 ;1200 ;2610
