Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090016900_14062023024791;P185065811;P185065811_1;A1;0;0;0;2100;2400;1490
0090016900_14062023024791;P185065811;P185065811_1;A2;0;0;1490;2100;2400;2935
0090016900_14062023024791;P185065811;P185065811_2;B1;2100;0;0;4200;2400;1490
0090016900_14062023001583;P185065811;P185065811_3;C1;4200;0;0;5400;1000;975
0090016900_14062023040136;P185065811;P185065811_3;C2;4200;0;975;5400;1000;1905
0090016900_14062023043762;P185065811;P185065811_3;C3;4200;0;1905;5400;1000;2835
0090016900_14062023044243;P185065811;P185065811_4;D1;4200;1240;0;5800;2440;750
0090016900_14062023000584;P185065811;P185065811_4;D2;4200;1240;750;5800;2440;1455
0090016900_14062023029697;P185065811;P185065811_4;D3;4200;1240;1455;5800;2440;2160
0090016900_14062023029697;P185065811;P185065811_4;D4;4200;1240;2160;5800;2440;2865
0090016900_14062023044243;P185065811;P185065811_5;E1;5400;0;0;7000;1200;750
0090016900_14062023029697;P185065811;P185065811_5;E2;5400;0;750;7000;1200;1455
0090016900_14062023044243;P185065811;P185065811_5;E3;5400;0;1455;7000;1200;2160
0090016900_14062023044243;P185065811;P185065811_5;E4;5400;0;2160;7000;1200;2865
0090016900_14062023041921;P185065811;P185065811_6;F1;5800;1200;0;7009;2207;750
0090016900_14062023012519;P185065811;P185065811_6;F2;5800;1200;750;7009;2207;1475
0090016900_14062023030420;P185065811;P185065811_6;F3;5800;1200;1475;7009;2207;2200
0090016900_14062023034011;P185065811;P185065811_6;F4;5800;1200;2200;7009;2207;2925
0090016900_14062023024791;P185065811;P185065811_7;G1;7009;0;0;9109;2400;1490
0090016900_14062023024791;P185065811;P185065811_7;G2;7009;0;1490;9109;2400;2935
0090016900_14062023024791;P185065811;P185065811_8;H1;9109;0;0;11209;2400;1490
0090016900_14062023024791;P185065811;P185065811_8;H2;9109;0;1490;11209;2400;2935
0090016900_14062023023258;P185065811;P185065811_9;I1;11209;0;0;13309;2400;1490
0090016900_14062023024791;P185065811;P185065811_9;I2;11209;0;1490;13309;2400;2935
