Supplier code;Supplier loading order;Supplier dock;Supplier dock loading order;Plant code;Plant dock;Plant dock loading order;Product code;Arrival time;Id truck;Length;Width;Height;Max weight;Stack with multiple docks;Max density;Max weight on the bottom item in stacks;Cost;EMmm;EMmr;CM;CJfm;CJfc;CJfh;EM;EJhr;EJcr;EJeh
0024979000;1;;1;0090016200;G094R;1;763906340R;202307270545;P208037403;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0024979000;1;;1;0090016200;G094R;1;763908565R;202307270545;P208037403;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0024979000;1;;1;0090016200;G094R;1;763911209R;202307270545;P208037403;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0024979000;1;;1;0090016200;G094R;1;743702698R;202307270545;P208037403;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0024979000;1;;1;0090016200;G094R;1;763901213R;202307270545;P208037403;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0024979000;1;;1;0090016200;G094R;1;763901492R;202307270545;P208037403;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0024979000;1;;1;0090016200;G094R;1;756527806R;202307270545;P208037403;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0024979000;1;;1;0090016200;G094R;1;763917784R;202307270545;P208037403;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0024979000;1;;1;0090016200;G094R;1;756102769R;202307270545;P208037403;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0024979000;1;;1;0090016200;G094R;1;763917657R;202307270545;P208037403;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0024979000;1;;1;0090016200;G094R;1;763918652R;202307270545;P208037403;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0024979000;1;;1;0090016200;G094R;1;763900819R;202307270545;P208037403;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0024979000;1;;1;0090016200;G094R;1;743705386R;202307270545;P208037403;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
