Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016200_14062023000352;0090019100;GR G0;0090016200;G094R;540403518R;SLI---0760;1;1200;1000;930;439,000;45;GERB--1213_1200_1000;none;202307100000;202307111030;10;100
0090016200_14062023006292;0090019100;GR G0;0090016200;G094R;671001996R;MTEM--6232;2;1800;1200;1000;486,000;45;GERB--0495_1800_1200;none;202307100000;202307111030;10;100
0090016200_14062023007329;0090019100;GR G0;0090016200;CCIZ2;200A06684R;MTEM--8594;1;2200;1200;1000;246,000;45;GERB--0822_2200_1200;none;202307100000;202307111030;36;100
0090016200_14062023007580;0090019100;GR G0;0090016200;G094R;751128547R;SLI---1200;4;1600;1200;930;254,260;45;GERB--1613_1600_1200;none;202307100000;202307111030;5;100
0090016200_14062023014530;0090019100;GR G0;0090016200;G094R;751182081R;SLI---0770;1;1200;1000;975;392,600;45;GERB--1213_1200_1000;none;202307100000;202307111545;13;100
0090016200_14062023014836;0090019100;GR G0;0090016200;G094R;671205605R;SLI---1200;1;1600;1200;930;477,640;45;GERB--1613_1600_1200;none;202307100000;202307111030;12;100
0090016200_14062023015414;0090019100;GR G0;0090016200;G094R;671205605R;SLI---1200;3;1600;1200;930;477,640;45;GERB--1613_1600_1200;none;202307100000;202307111545;12;100
0090016200_14062023019348;0090019100;GR G0;0090016200;CCIZ2;201009141R;SFDA--9850;1;1900;1200;750;325,944;45;GERB--0109_1900_1200;none;202307100000;202307111030;21;100
0090016200_14062023020197;0090019100;GR G0;0090016200;G094R;751135422R;SLI---1200;5;1600;1200;930;259,840;45;GERB--1613_1600_1200;none;202307100000;202307111030;5;100
0090016200_14062023026152;0090019100;GR G0;0090016200;G094R;540418194R;SLI---0760;1;1200;1000;930;441,000;45;GERB--1213_1200_1000;none;202307100000;202307111030;10;100
0090016200_14062023026333;0090019100;GR G0;0090016200;G094R;762C78074R;SLI---0760;2;1200;1000;930;232,700;45;GERB--1213_1200_1000;none;202307100000;202307111545;6;100
0090016200_14062023027636;0090019100;GR G0;0090016200;CCIZ2;200A00896R;MTEM--8594;3;2200;1200;1000;281,535;45;GERB--0822_2200_1200;none;202307100000;202307111030;41;100
0090016200_14062023028403;0090019100;GR G0;0090016200;G094R;671001996R;MTEM--6232;6;1800;1200;1000;486,000;45;GERB--0495_1800_1200;none;202307100000;202307111545;10;100
0090016200_14062023028780;0090019100;GR G0;0090016200;CCIZ2;201003759R;SFDA--9850;1;1900;1200;750;241,680;45;GERB--0109_1900_1200;none;202307100000;202307111030;8;100
0090016200_14062023029647;0090019100;GR G0;0090016200;G094R;540418194R;SLI---0760;2;1200;1000;930;441,000;45;GERB--1213_1200_1000;none;202307100000;202307111545;10;100
0090016200_14062023030537;0090019100;GR G0;0090016200;G094R;751135422R;SLI---1200;9;1600;1200;930;259,840;45;GERB--1613_1600_1200;none;202307110000;202307121600;5;100
0090016200_14062023030673;0090019100;GR G0;0090016200;G094R;671202750R;SLI---1200;2;1600;1200;930;497,000;45;GERB--1613_1600_1200;none;202307100000;202307111030;13;100
0090016200_14062023034623;0090019100;GR G0;0090016200;G094R;641311316R;SLI---0760;1;1200;1000;930;311,900;45;GERB--1213_1200_1000;none;202307100000;202307111030;10;100
