Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P198209705;P198209705_1;A;0;0;0;1000;1200;975
P198209705;P198209705_2;B;0;1440;0;1200;2440;975
P198209705;P198209705_3;C;1000;0;0;2000;1200;975
P198209705;P198209705_4;D;1200;1240;0;2400;2240;975
P198209705;P198209705_5;E;2000;40;0;3000;1240;975
P198209705;P198209705_6;F;3000;40;0;4000;1240;975
P198209705;P198209705_7;G;3000;1240;0;4200;2240;975
P198209705;P198209705_8;H;4200;40;0;5200;1240;975
P198209705;P198209705_9;I;4200;1240;0;5200;2440;975
P198209705;P198209705_10;J;5200;40;0;6200;1240;975
P198209705;P198209705_11;K;5200;1240;0;6200;2440;975
P198209705;P198209705_12;L;6200;40;0;7800;1240;1815
P198209705;P198209705_13;M;6200;1240;0;7200;2440;975
P198209705;P198209705_14;N;7200;1240;0;9100;2440;2865
P198209705;P198209705_15;O;7800;40;0;9700;1240;2160
P198209705;P198209705_16;P;9100;1440;0;10300;2440;975
P198209705;P198209705_17;Q;9700;40;0;11300;1240;2700
P198209705;P198209705_18;R;10300;1240;0;11900;2440;1815
P198209705;P198209705_19;S;11300;0;0;13200;1200;2865
P198209705;P198209705_20;T;11900;1240;0;13500;2440;2700
