Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P191731005;P191731005_1;A;0;0;0;1800;1200;2655
P191731005;P191731005_2;B;0;1200;0;1800;2400;2655
P191731005;P191731005_3;C;1800;0;0;3400;1200;2520
P191731005;P191731005_4;D;1800;1200;0;3400;2400;2700
P191731005;P191731005_5;E;3400;0;0;5000;1200;2520
P191731005;P191731005_6;F;3400;1200;0;5000;2400;2700
P191731005;P191731005_7;G;5000;0;0;6600;1200;2520
P191731005;P191731005_8;H;5000;1200;0;6600;2400;2340
P191731005;P191731005_9;I;6600;0;0;8600;1200;1045
P191731005;P191731005_10;J;6600;1205;0;8200;2405;2700
P191731005;P191731005_11;K;8200;1200;0;9800;2400;2700
P191731005;P191731005_12;L;8600;0;0;10200;1200;2700
P191731005;P191731005_13;M;9800;1205;0;10800;2405;2790
P191731005;P191731005_14;N;10200;0;0;11805;1205;2880
P191731005;P191731005_15;O;10800;1205;0;12000;2205;2790
P191731005;P191731005_16;P;12000;5;0;13000;1205;2865
P191731005;P191731005_17;Q;12000;1205;0;13605;2410;1950
P191731005;P191731005_18;R;13000;0;0;14000;1200;2520
P191731005;P191731005_19;S;13605;1205;0;14805;2205;2840
