Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090016200_14062023029618;P201038401;P201038401_1;A1;0;0;0;1000;1200;975
0090016200_14062023000116;P201038401;P201038401_1;A2;0;0;975;1000;1200;1905
0090016200_14062023005710;P201038401;P201038401_1;A3;0;0;1905;1000;1200;2835
0090016200_14062023035193;P201038401;P201038401_2;B1;0;1200;0;1000;2400;975
0090016200_14062023031480;P201038401;P201038401_2;B2;0;1200;975;1000;2400;1905
0090016200_14062023035193;P201038401;P201038401_2;B3;0;1200;1905;1000;2400;2835
0090016200_14062023028294;P201038401;P201038401_3;C1;1000;34;0;2010;1240;1181
0090016200_14062023028294;P201038401;P201038401_3;C2;1000;34;1181;2010;1240;2362
0090016200_14062023029618;P201038401;P201038401_4;D1;1000;1240;0;2000;2440;975
0090016200_14062023029618;P201038401;P201038401_4;D2;1000;1240;975;2000;2440;1905
0090016200_14062023029618;P201038401;P201038401_4;D3;1000;1240;1905;2000;2440;2835
0090016200_14062023035193;P201038401;P201038401_5;E1;2000;1240;0;3000;2440;975
0090016200_14062023000116;P201038401;P201038401_5;E2;2000;1240;975;3000;2440;1905
0090016200_14062023035193;P201038401;P201038401_5;E3;2000;1240;1905;3000;2440;2835
0090016200_14062023035193;P201038401;P201038401_6;F1;2010;40;0;3010;1240;975
0090016200_14062023000116;P201038401;P201038401_6;F2;2010;40;975;3010;1240;1905
0090016200_14062023029618;P201038401;P201038401_6;F3;2010;40;1905;3010;1240;2835
0090016200_14062023033820;P201038401;P201038401_7;G1;3010;230;0;4216;1240;285
0090016200_14062023010780;P201038401;P201038401_7;G2;3010;230;285;4216;1240;1368
0090016200_14062023025211;P201038401;P201038401_7;G3;3010;230;1368;4216;1240;2451
0090016200_14062023029618;P201038401;P201038401_8;H1;3010;1240;0;4010;2440;975
0090016200_14062023000116;P201038401;P201038401_8;H2;3010;1240;975;4010;2440;1905
0090016200_14062023000116;P201038401;P201038401_8;H3;3010;1240;1905;4010;2440;2835
0090016200_14062023010780;P201038401;P201038401_9;I1;4010;1430;0;5216;2440;1083
0090016200_14062023010780;P201038401;P201038401_9;I2;4010;1430;1083;5216;2440;2166
0090016200_14062023025211;P201038401;P201038401_10;J1;4216;0;0;5226;1206;1083
0090016200_14062023025211;P201038401;P201038401_10;J2;4216;0;1083;5226;1206;2166
0090016200_14062023025211;P201038401;P201038401_11;K1;5226;0;0;6236;1206;1083
0090016200_14062023010780;P201038401;P201038401_11;K2;5226;0;1083;6236;1206;2166
0090016200_14062023010780;P201038401;P201038401_12;L1;5226;1206;0;6432;2216;1083
0090016200_14062023010780;P201038401;P201038401_12;L2;5226;1206;1083;6432;2216;2166
0090016200_14062023025211;P201038401;P201038401_13;M1;6236;0;0;7246;1206;1083
0090016200_14062023010780;P201038401;P201038401_13;M2;6236;0;1083;7246;1206;2166
0090016200_14062023030104;P201038401;P201038401_14;N1;6432;1234;0;7442;2440;1083
0090016200_14062023025211;P201038401;P201038401_14;N2;6432;1234;1083;7442;2440;2166
0090016200_14062023005468;P201038401;P201038401_15;O1;7246;0;0;8452;1010;1083
0090016200_14062023010780;P201038401;P201038401_15;O2;7246;0;1083;8452;1010;2166
0090016200_14062023032492;P201038401;P201038401_16;P1;7442;1206;0;8648;2216;1083
0090016200_14062023025211;P201038401;P201038401_16;P2;7442;1206;1083;8648;2216;2166
0090016200_14062023025211;P201038401;P201038401_17;Q1;8648;0;0;9658;1206;1083
0090016200_14062023010780;P201038401;P201038401_17;Q2;8648;0;1083;9658;1206;2166
0090016200_14062023025211;P201038401;P201038401_18;R1;8648;1206;0;9854;2216;1083
0090016200_14062023010780;P201038401;P201038401_18;R2;8648;1206;1083;9854;2216;2166
0090016200_14062023025211;P201038401;P201038401_19;S1;9658;0;0;10864;1010;1083
0090016200_14062023010780;P201038401;P201038401_19;S2;9658;0;1083;10864;1010;2166
0090016200_14062023032490;P201038401;P201038401_20;T1;9854;1206;0;10864;2412;1185
0090016200_14062023010780;P201038401;P201038401_20;T2;9854;1206;1185;10864;2412;2268
0090016200_14062023025211;P201038401;P201038401_21;U1;10864;0;0;11874;1206;1083
0090016200_14062023010780;P201038401;P201038401_21;U2;10864;0;1083;11874;1206;2166
0090016200_14062023025211;P201038401;P201038401_22;V1;10864;1206;0;11874;2412;1083
0090016200_14062023010780;P201038401;P201038401_22;V2;10864;1206;1083;11874;2412;2166
0090016200_14062023006438;P201038401;P201038401_23;W1;11874;0;0;13074;1000;445
0090016200_14062023022940;P201038401;P201038401_24;X1;11874;1000;0;13080;2010;385
0090016200_14062023006569;P201038401;P201038401_24;X2;11874;1000;385;13080;2010;770
0090016200_14062023008152;P201038401;P201038401_24;X3;11874;1000;770;13080;2010;1055
0090016200_14062023017569;P201038401;P201038401_24;X4;11874;1000;1055;13080;2010;1440
0090016200_14062023029544;P201038401;P201038401_24;X5;11874;1000;1440;13080;2010;2621
