Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P199065813;P199065813_1;A;0;0;0;1007;1209;2925
P199065813;P199065813_2;B;0;1240;0;1600;2440;2865
P199065813;P199065813_3;C;1007;0;0;2007;1200;2835
P199065813;P199065813_4;D;1600;1240;0;3200;2440;2865
P199065813;P199065813_5;E;2007;0;0;3007;1200;2610
P199065813;P199065813_6;F;3007;0;0;4014;1209;1475
P199065813;P199065813_7;G;3200;1240;0;4800;2440;1455
P199065813;P199065813_8;H;4800;0;0;6900;2400;2935
P199065813;P199065813_9;I;6900;0;0;9000;2400;2935
P199065813;P199065813_10;J;9000;0;0;11100;2400;2935
P199065813;P199065813_11;K;11100;0;0;13500;2100;2935
