Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P199038605;P199038605_1;A;0;0;0;2400;1200;2855
P199038605;P199038605_2;B;0;1240;0;2400;2440;2855
P199038605;P199038605_3;C;2400;40;0;4800;1240;2855
P199038605;P199038605_4;D;2400;1240;0;4800;2440;2855
P199038605;P199038605_5;E;4800;40;0;7200;1240;2855
P199038605;P199038605_6;F;4800;1240;0;7200;2440;2855
P199038605;P199038605_7;G;7200;0;0;9600;1200;2855
P199038605;P199038605_8;H;7200;1200;0;9600;2400;2855
P199038605;P199038605_9;I;9600;0;0;10800;2400;2855
P199038605;P199038605_10;J;10800;0;0;12000;2400;1450
P199038605;P199038605_11;K;12000;40;0;13200;2440;2855
