Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P192033901;P192033901_1;A;0;0;0;2200;1200;1000
P192033901;P192033901_2;B;0;1200;0;2200;2400;2910
P192033901;P192033901_3;C;2200;0;0;3800;1200;2700
P192033901;P192033901_4;D;2200;1200;0;4100;2400;1455
P192033901;P192033901_5;E;4100;200;0;5300;1200;2700
P192033901;P192033901_6;F;4100;1200;0;5100;2400;2745
P192033901;P192033901_7;G;5100;1200;0;6900;2400;2910
P192033901;P192033901_8;H;5300;0;0;6900;1200;2700
P192033901;P192033901_9;I;6900;0;0;8500;1200;2700
P192033901;P192033901_10;J;6900;1200;0;8500;2400;2700
P192033901;P192033901_11;K;8500;0;0;10100;1200;2700
P192033901;P192033901_12;L;8500;1200;0;10100;2400;2700
P192033901;P192033901_13;M;10100;0;0;11700;1200;2700
P192033901;P192033901_14;N;10100;1200;0;11700;2400;2700
P192033901;P192033901_15;O;11700;0;0;13500;1200;1955
P192033901;P192033901_16;P;11700;1200;0;13500;2400;2910
