Id truck; Id stack; Stack code; X origin; Y origin; Z origin; X extremity; Y extremity; Z extremity
P240340901;P240340901_1;A;0;620;0;1000;1820;975
P240340901;P240340901_2;B;1000;620;0;2000;1820;2835
P240340901;P240340901_3;C;2000;1240;0;3000;2440;2835
P240340901;P240340901_4;D;2000;0;0;3000;1200;2835
P240340901;P240340901_5;E;3000;1240;0;4000;2440;2835
P240340901;P240340901_6;F;3000;20;0;4000;1220;975
P240340901;P240340901_7;G;4000;0;0;5000;1200;2835
P240340901;P240340901_8;H;4000;1240;0;5000;2440;2835
P240340901;P240340901_9;I;5000;1240;0;6000;2440;2835
P240340901;P240340901_10;J;5000;0;0;6000;1200;975
P240340901;P240340901_11;K;6000;0;0;7000;1200;975
P240340901;P240340901_12;L;6000;1240;0;7000;2440;975
P240340901;P240340901_13;M;7000;1240;0;8000;2440;975
P240340901;P240340901_14;N;7000;0;0;8000;1200;975
P240340901;P240340901_15;O;8000;0;0;9000;1200;975
P240340901;P240340901_16;P;8000;1240;0;9000;2440;975
P240340901;P240340901_17;Q;9000;1240;0;10000;2440;975
P240340901;P240340901_18;R;9000;0;0;10010;1206;385
P240340901;P240340901_19;S;10000;1234;0;11010;2440;2264
P240340901;P240340901_20;T;10010;0;0;11020;1206;2264
P240340901;P240340901_21;U;11010;1234;0;12020;2440;2166
P240340901;P240340901_22;V;11020;0;0;12030;1206;2264
P240340901;P240340901_23;W;12020;1234;0;13030;2440;2362
P240340901;P240340901_24;X;12030;0;0;13040;1206;2264
