Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P185060613;P185060613_1;A;0;0;0;1600;1200;2700
P185060613;P185060613_2;B;0;1200;0;1600;2400;2700
P185060613;P185060613_3;C;1600;0;0;2800;1000;2700
P185060613;P185060613_4;D;1600;1200;0;4800;2400;2855
P185060613;P185060613_5;E;2800;0;0;3800;1200;2700
P185060613;P185060613_6;F;3800;0;0;6400;1200;2935
P185060613;P185060613_7;G;4800;1440;0;6000;2440;2700
P185060613;P185060613_8;H;6000;1240;0;8600;2440;1490
P185060613;P185060613_9;I;6400;0;0;9600;1200;2855
P185060613;P185060613_10;J;8600;1240;0;11200;2440;2935
P185060613;P185060613_11;K;9600;0;0;12800;1200;2935
P185060613;P185060613_12;L;11200;1200;0;11770;1980;1340
P185060613;P185060613_13;M;11770;1200;0;13370;2400;2700
