Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016900_14062023001972;0027029901;;0090016900;169GD-60;969807261R;SFDA--4775;3;1200;1000;930;149,096;45;GERB--1213_1200_1000;none;202307100000;202307130930;2;100
0090016900_14062023004934;0027029901;;0090016900;169GD-60;769160015R;SFDA--6608;2;1600;1200;930;170,980;45;GERB--1613_1600_1200;none;202307100000;202307130930;2;100
0090016900_14062023007669;0027029901;;0090016900;169GD-60;769150015R;SFDA--6608;2;1600;1200;930;170,980;45;GERB--1613_1600_1200;none;202307100000;202307131200;2;100
0090016900_14062023014452;0027029901;;0090016900;169GD-60;769160009R;SFDA--6608;1;1600;1200;930;170,980;45;GERB--1613_1600_1200;none;202307100000;202307130930;1;100
0090016900_14062023016411;0027029901;;0090016900;169GD-60;769111833R;SLI---2112;1;1206;1010;1181;121,080;0;GERB--0528_1206_1010;none;202307100000;202307130930;5;100
0090016900_14062023016597;0027029901;;0090016900;169GD-60;668110010R;ECM---6698;1;1900;1200;1500;263,776;45;GERB--1390_1900_1200;none;202307100000;202307130930;3;100
0090016900_14062023020489;0027029901;;0090016900;169GD-60;969D72725R;SFDA--6609;3;1600;1200;930;205,840;45;GERB--1613_1600_1200;none;202307100000;202307130930;2;100
0090016900_14062023023418;0027029901;;0090016900;169GD-60;769520009R;SLI---0901;8;1600;1200;750;139,236;45;GERB--1613_1600_1200;none;202307100000;202307130930;2;100
0090016900_14062023024378;0027029901;;0090016900;169GD-60;769F56658R;SLI---0770;1;1200;1000;975;178,600;45;GERB--1213_1200_1000;none;202307100000;202307130930;4;100
0090016900_14062023026079;0027029901;;0090016900;169GD-60;969D65723R;SFDA--6609;3;1600;1200;930;205,840;45;GERB--1613_1600_1200;none;202307100000;202307130930;2;100
0090016900_14062023027023;0027029901;;0090016900;169GD-60;769111833R;SLI---2112;1;1206;1010;1181;121,080;0;GERB--0528_1206_1010;none;202307100000;202307131200;5;100
0090016900_14062023027452;0027029901;;0090016900;169GD-60;769150009R;SFDA--6608;1;1600;1200;930;170,980;45;GERB--1613_1600_1200;none;202307100000;202307130930;1;100
0090016900_14062023028207;0027029901;;0090016900;169GD-60;769150016R;SFDA--6608;9;1600;1200;930;165,652;45;GERB--1613_1600_1200;none;202307100000;202307131600;1;100
0090016900_14062023031580;0027029901;;0090016900;169GD-60;769150016R;SFDA--6608;6;1600;1200;930;165,652;45;GERB--1613_1600_1200;none;202307100000;202307130930;1;100
0090016900_14062023032700;0027029901;;0090016900;169GD-60;769160011R;SFDA--6608;1;1600;1200;930;174,592;45;GERB--1613_1600_1200;none;202307100000;202307130930;2;100
0090016900_14062023034692;0027029901;;0090016900;169GD-60;769150015R;SFDA--6608;2;1600;1200;930;170,980;45;GERB--1613_1600_1200;none;202307100000;202307130930;2;100
0090016900_14062023036287;0027029901;;0090016900;169GD-60;769160016R;SFDA--6608;6;1600;1200;930;165,652;45;GERB--1613_1600_1200;none;202307100000;202307130930;1;100
0090016900_14062023036324;0027029901;;0090016900;169GD-60;769510005R;SLI---0901;4;1600;1200;750;172,824;45;GERB--1613_1600_1200;none;202307100000;202307130930;3;100
