Supplier code;Supplier loading order;Supplier dock;Supplier dock loading order;Plant code;Plant dock;Plant dock loading order;Product code;Arrival time;Id truck;Length;Width;Height;Max weight;Stack with multiple docks;Max density;Max weight on the bottom item in stacks;Cost;EMmm;EMmr;CM;CJfm;CJfc;CJfh;EM;EJhr;EJcr;EJeh
0027029901;1;;1;0090016900;169GD-60;1;668113656R;202307130930;P194065909;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027029901;1;;1;0090016900;169GD-60;1;969D72725R;202307130930;P194065909;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027029901;1;;1;0090016900;169GD-60;1;769F56658R;202307130930;P194065909;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027029901;1;;1;0090016900;169GD-60;1;969807261R;202307130930;P194065909;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027029901;1;;1;0090016900;169GD-60;1;769510005R;202307130930;P194065909;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027029901;1;;1;0090016900;169GD-60;1;668110011R;202307130930;P194065909;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027029901;1;;1;0090016900;169GD-60;1;769520009R;202307130930;P194065909;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027029901;1;;1;0090016900;169GD-60;1;769160015R;202307130930;P194065909;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027029901;1;;1;0090016900;169GD-60;1;769150010R;202307130930;P194065909;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027029901;1;;1;0090016900;169GD-60;1;769160009R;202307130930;P194065909;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027029901;1;;1;0090016900;169GD-60;1;769150016R;202307130930;P194065909;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027029901;1;;1;0090016900;169GD-60;1;8200734172;202307130930;P194065909;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027029901;1;;1;0090016900;169GD-60;1;769160013R;202307130930;P194065909;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027029901;1;;1;0090016900;169GD-60;1;769160011R;202307130930;P194065909;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027029901;1;;1;0090016900;169GD-60;1;8200734170;202307130930;P194065909;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027029901;1;;1;0090016900;169GD-60;1;769160016R;202307130930;P194065909;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027029901;1;;1;0090016900;169GD-60;1;849932462R;202307130930;P194065909;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027029901;1;;1;0090016900;169GD-60;1;668110010R;202307130930;P194065909;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027029901;1;;1;0090016900;169GD-60;1;769150011R;202307130930;P194065909;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027029901;1;;1;0090016900;169GD-60;1;769111833R;202307130930;P194065909;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027029901;1;;1;0090016900;169GD-60;1;769150013R;202307130930;P194065909;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027029901;1;;1;0090016900;169GD-60;1;769150015R;202307130930;P194065909;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027029901;1;;1;0090016900;169GD-60;1;969807590R;202307130930;P194065909;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027029901;1;;1;0090016900;169GD-60;1;769150009R;202307130930;P194065909;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027029901;1;;1;0090016900;169GD-60;1;769160010R;202307130930;P194065909;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027029901;1;;1;0090016900;169GD-60;1;969D65723R;202307130930;P194065909;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
