Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P206065813;P206065813_1;A;0;0;0;2100;2400;2935
P206065813;P206065813_2;B;2100;0;0;3100;1200;2835
P206065813;P206065813_3;C;2100;1240;0;3700;2440;2865
P206065813;P206065813_4;D;3100;0;0;4107;1209;2200
P206065813;P206065813_5;E;3700;1240;0;5300;2440;2865
P206065813;P206065813_6;F;4107;40;0;5107;1240;2835
P206065813;P206065813_7;G;5107;0;0;6114;1209;2925
P206065813;P206065813_8;H;5300;1240;0;6900;2440;2160
P206065813;P206065813_9;I;6114;0;0;7114;1200;2835
P206065813;P206065813_10;J;7114;0;0;9214;2400;2935
P206065813;P206065813_11;K;9214;0;0;11314;2400;2935
P206065813;P206065813_12;L;11314;0;0;13414;2400;2935
