Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P192065807;P192065807_1;A;0;0;0;1600;1200;2865
P192065807;P192065807_2;B;0;1200;0;1600;2400;2865
P192065807;P192065807_3;C;1600;0;0;2800;1600;2865
P192065807;P192065807_4;D;2800;0;0;3807;1209;2925
P192065807;P192065807_5;E;2800;1209;0;3800;2409;2835
P192065807;P192065807_6;F;3807;0;0;5907;2400;2935
P192065807;P192065807_7;G;5907;0;0;8007;2400;2935
P192065807;P192065807_8;H;8007;0;0;9216;1007;2200
P192065807;P192065807_9;I;8007;1007;0;9007;2207;1680
P192065807;P192065807_10;J;9216;0;0;11316;2400;2935
P192065807;P192065807_11;K;11316;0;0;13416;2400;2935
