Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P220770405;P220770405_1;A;0;500;0;1200;1500;2835
P220770405;P220770405_2;B;0;1500;0;1200;2500;2835
P220770405;P220770405_3;C;1200;0;0;2400;1000;2835
P220770405;P220770405_4;D;1200;1200;0;2400;2200;2835
P220770405;P220770405_5;E;2400;200;0;3600;1200;2835
P220770405;P220770405_6;F;2400;1200;0;3600;2200;2835
P220770405;P220770405_7;G;3600;0;0;4600;1200;2835
P220770405;P220770405_8;H;3600;1300;0;4600;2500;2835
P220770405;P220770405_9;I;4600;200;0;5800;1200;2835
P220770405;P220770405_10;J;4600;1200;0;5600;2400;2835
P220770405;P220770405_11;K;5600;1200;0;6600;2400;2835
P220770405;P220770405_12;L;5800;0;0;7000;1000;2835
P220770405;P220770405_13;M;6600;1300;0;7600;2500;2835
P220770405;P220770405_14;N;7000;0;0;8000;1200;2835
P220770405;P220770405_15;O;7600;1300;0;8600;2500;2835
P220770405;P220770405_16;P;8000;0;0;9000;1200;2835
P220770405;P220770405_17;Q;8600;1300;0;9600;2500;2835
P220770405;P220770405_18;R;9000;200;0;10200;1200;2835
P220770405;P220770405_19;S;9600;1300;0;10600;2500;2835
P220770405;P220770405_20;T;10200;0;0;11200;1200;2835
P220770405;P220770405_21;U;10600;1300;0;11600;2500;2835
P220770405;P220770405_22;V;11200;0;0;12400;1000;2835
P220770405;P220770405_23;W;11600;1300;0;12800;2300;2835
P220770405;P220770405_24;X;12400;0;0;13600;1000;2835
P220770405;P220770405_25;Y;12800;1300;0;13800;2500;2835
P220770405;P220770405_26;Z;13600;200;0;14800;1200;2835
P220770405;P220770405_27;AA;13800;1300;0;14800;2500;2835
