Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090016200_14062023019612;P234227601;P234227601_1;A1;0;0;0;1000;1200;975
0090016200_14062023019612;P234227601;P234227601_1;A2;0;0;975;1000;1200;1905
0090016200_14062023019612;P234227601;P234227601_1;A3;0;0;1905;1000;1200;2835
0090016200_14062023019612;P234227601;P234227601_2;B1;0;1240;0;1000;2440;975
0090016200_14062023019612;P234227601;P234227601_2;B2;0;1240;975;1000;2440;1905
0090016200_14062023019612;P234227601;P234227601_2;B3;0;1240;1905;1000;2440;2835
0090016200_14062023013468;P234227601;P234227601_3;C1;1000;0;0;2000;1200;750
0090016200_14062023033491;P234227601;P234227601_3;C2;1000;0;750;2000;1200;1455
0090016200_14062023014920;P234227601;P234227601_4;D1;1000;1640;0;1600;2440;560
0090016200_14062023023652;P234227601;P234227601_4;D2;1000;1640;560;1600;2440;1078
0090016200_14062023033598;P234227601;P234227601_4;D3;1000;1640;1078;1600;2440;1596
0090016200_14062023007344;P234227601;P234227601_5;E1;1600;1660;0;2170;2440;478
0090016200_14062023007286;P234227601;P234227601_5;E2;1600;1660;478;2170;2440;909
0090016200_14062023007344;P234227601;P234227601_5;E3;1600;1660;909;2170;2440;1340
0090016200_14062023028289;P234227601;P234227601_6;F1;2000;0;0;2600;800;560
0090016200_14062023008178;P234227601;P234227601_6;F2;2000;0;560;2600;800;1078
0090016200_14062023028289;P234227601;P234227601_6;F3;2000;0;1078;2600;800;1596
0090016200_14062023033598;P234227601;P234227601_7;G1;2000;800;0;2600;1600;560
0090016200_14062023008178;P234227601;P234227601_7;G2;2000;800;560;2600;1600;1078
0090016200_14062023033598;P234227601;P234227601_7;G3;2000;800;1078;2600;1600;1596
0090016200_14062023033598;P234227601;P234227601_7;G4;2000;800;1596;2600;1600;2114
0090016200_14062023033598;P234227601;P234227601_7;G5;2000;800;2114;2600;1600;2632
0090016200_14062023033598;P234227601;P234227601_8;H1;2170;1640;0;2770;2440;560
0090016200_14062023008178;P234227601;P234227601_8;H2;2170;1640;560;2770;2440;1078
0090016200_14062023008178;P234227601;P234227601_8;H3;2170;1640;1078;2770;2440;1596
0090016200_14062023033598;P234227601;P234227601_8;H4;2170;1640;1596;2770;2440;2114
0090016200_14062023033598;P234227601;P234227601_8;H5;2170;1640;2114;2770;2440;2632
0090016200_14062023008178;P234227601;P234227601_9;I1;2600;0;0;3200;800;560
0090016200_14062023008178;P234227601;P234227601_9;I2;2600;0;560;3200;800;1078
0090016200_14062023008178;P234227601;P234227601_9;I3;2600;0;1078;3200;800;1596
0090016200_14062023008178;P234227601;P234227601_9;I4;2600;0;1596;3200;800;2114
0090016200_14062023013734;P234227601;P234227601_9;I5;2600;0;2114;3200;800;2632
0090016200_14062023012745;P234227601;P234227601_10;J1;2600;800;0;3170;1580;478
0090016200_14062023012745;P234227601;P234227601_10;J2;2600;800;478;3170;1580;909
0090016200_14062023016893;P234227601;P234227601_10;J3;2600;800;909;3170;1580;1340
0090016200_14062023016893;P234227601;P234227601_11;K1;2770;1660;0;3340;2440;478
0090016200_14062023016893;P234227601;P234227601_11;K2;2770;1660;478;3340;2440;909
0090016200_14062023018358;P234227601;P234227601_12;L1;3170;800;0;3770;1600;560
0090016200_14062023018358;P234227601;P234227601_12;L2;3170;800;560;3770;1600;1078
0090016200_14062023018358;P234227601;P234227601_12;L3;3170;800;1078;3770;1600;1596
0090016200_14062023007602;P234227601;P234227601_13;M1;3200;0;0;3800;800;560
