Supplier code;Supplier loading order;Supplier dock;Supplier dock loading order;Plant code;Plant dock;Plant dock loading order;Product code;Arrival time;Id truck;Length;Width;Height;Max weight;Stack with multiple docks;Max density;Max weight on the bottom item in stacks;Cost;EMmm;EMmr;CM;CJfm;CJfc;CJfh;EM;EJhr;EJcr;EJeh
0022060301;1;;1;0090016900;169GB-10;1;754264520R;202307041230;P185060613;13500;2440;3000;25000;1;1500;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0022060301;1;;1;0090016900;169GB-10;1;755102126R;202307041230;P185060613;13500;2440;3000;25000;1;1500;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0022060301;1;;1;0090016900;169GB-10;1;763920009R;202307041230;P185060613;13500;2440;3000;25000;1;1500;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0022060301;1;;1;0090016900;169GB-10;1;8200666319;202307041230;P185060613;13500;2440;3000;25000;1;1500;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0022060301;1;;1;0090016900;169GB-10;1;8200666318;202307041230;P185060613;13500;2440;3000;25000;1;1500;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0022060301;1;;1;0090016900;169GB-10;1;774D40001R;202307041230;P185060613;13500;2440;3000;25000;1;1500;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0022060301;1;;1;0090016900;169GB-10;1;774A40927R;202307041230;P185060613;13500;2440;3000;25000;1;1500;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0022060301;1;;1;0090016900;169GB-10;1;8200666315;202307041230;P185060613;13500;2440;3000;25000;1;1500;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0022060301;1;;1;0090016900;169GB-10;1;731D66456R;202307041230;P185060613;13500;2440;3000;25000;1;1500;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0022060301;1;;1;0090016900;169GB-10;1;8200783702;202307041230;P185060613;13500;2440;3000;25000;1;1500;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0022060301;1;;1;0090016900;169GB-10;1;774A80655R;202307041230;P185060613;13500;2440;3000;25000;1;1500;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0022060301;1;;1;0090016900;169GB-10;1;8200783701;202307041230;P185060613;13500;2440;3000;25000;1;1500;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0022060301;1;;1;0090016900;169GB-10;1;774D50001R;202307041230;P185060613;13500;2440;3000;25000;1;1500;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0022060301;1;;1;0090016900;169GB-10;1;8200666314;202307041230;P185060613;13500;2440;3000;25000;1;1500;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0022060301;1;;1;0090016900;169GB-10;1;8200725776;202307041230;P185060613;13500;2440;3000;25000;1;1500;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0022060301;1;;1;0090016900;169GB-10;1;8200725775;202307041230;P185060613;13500;2440;3000;25000;1;1500;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0022060301;1;;1;0090016900;169GB-10;1;743304967R;202307041230;P185060613;13500;2440;3000;25000;1;1500;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0022060301;1;;1;0090016900;169GB-10;1;755106964R;202307041230;P185060613;13500;2440;3000;25000;1;1500;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0022060301;1;;1;0090016900;169GB-10;1;774A80130R;202307041230;P185060613;13500;2440;3000;25000;1;1500;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0022060301;1;;1;0090016900;169GB-10;1;8200666311;202307041230;P185060613;13500;2440;3000;25000;1;1500;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0022060301;1;;1;0090016900;169GB-10;1;745466747R;202307041230;P185060613;13500;2440;3000;25000;1;1500;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0022060301;1;;1;0090016900;169GB-10;1;8200766476;202307041230;P185060613;13500;2440;3000;25000;1;1500;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0022060301;1;;1;0090016900;169GB-10;1;755112726R;202307041230;P185060613;13500;2440;3000;25000;1;1500;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0022060301;1;;1;0090016900;169GB-10;1;8200656462;202307041230;P185060613;13500;2440;3000;25000;1;1500;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0022060301;1;;1;0090016900;169GB-10;1;8200659611;202307041230;P185060613;13500;2440;3000;25000;1;1500;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
