Id truck; Id stack; Stack code; X origin; Y origin; Z origin; X extremity; Y extremity; Z extremity
P185060613;P185060613_1;A;0;0;0;3200;1200;2855
P185060613;P185060613_2;B;0;1240;0;2600;2440;2935
P185060613;P185060613_3;C;2600;1240;0;5800;2440;2935
P185060613;P185060613_4;D;3200;0;0;4200;1200;2700
P185060613;P185060613_5;E;4200;0;0;5800;1200;2700
P185060613;P185060613_6;F;5800;1240;0;9000;2440;2935
P185060613;P185060613_7;G;5800;0;0;7400;1200;2700
P185060613;P185060613_8;H;7400;0;0;10600;1200;1865
P185060613;P185060613_9;I;9000;1660;0;9570;2440;1340
P185060613;P185060613_10;J;9570;1240;0;10570;2440;2700
P185060613;P185060613_11;K;10570;1240;0;13170;2440;2935
P185060613;P185060613_12;L;10600;0;0;11600;1200;2700
P185060613;P185060613_13;M;11600;0;0;13200;1200;2700
