Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P185060613;P185060613_1;A;0;0;0;3200;1200;2935
P185060613;P185060613_2;B;0;1240;0;2600;2440;2935
P185060613;P185060613_3;C;2600;1660;0;3170;2440;1340
P185060613;P185060613_4;D;3170;1240;0;6370;2440;1945
P185060613;P185060613_5;E;3200;40;0;6400;1240;2855
P185060613;P185060613_6;F;6400;0;0;8000;1200;2700
P185060613;P185060613_7;G;6400;1200;0;8000;2400;2700
P185060613;P185060613_8;H;8000;240;0;9200;1240;2700
P185060613;P185060613_9;I;8000;1240;0;9000;2440;2700
P185060613;P185060613_10;J;9000;1240;0;12200;2440;2855
P185060613;P185060613_11;K;9200;0;0;10800;1200;2700
P185060613;P185060613_12;L;10800;0;0;13400;1200;2935
P185060613;P185060613_13;M;12200;1440;0;13400;2440;2700
