Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090018000_08062023011452;P233730301;P233730301_1;A1;0;0;0;1000;1200;943
0090018000_08062023001356;P233730301;P233730301_1;A2;0;0;943;1000;1200;1302
0090018000_08062023008786;P233730301;P233730301_1;A3;0;0;1302;1000;1200;1561
0090018000_08062023009054;P233730301;P233730301_1;A4;0;0;1561;1000;1200;2020
0090018000_08062023009054;P233730301;P233730301_1;A5;0;0;2020;1000;1200;2479
0090018000_08062023011441;P233730301;P233730301_1;A6;0;0;2479;1000;1200;2938
0090018000_08062023008459;P233730301;P233730301_2;B1;0;1200;0;1000;2400;975
0090018000_08062023008459;P233730301;P233730301_2;B2;0;1200;975;1000;2400;1905
0090018000_08062023008459;P233730301;P233730301_2;B3;0;1200;1905;1000;2400;2835
0090018000_08062023012112;P233730301;P233730301_3;C1;1000;0;0;2000;1200;750
0090018000_08062023012112;P233730301;P233730301_3;C2;1000;0;750;2000;1200;1455
0090018000_08062023012112;P233730301;P233730301_3;C3;1000;0;1455;2000;1200;2160
0090018000_08062023012828;P233730301;P233730301_3;C4;1000;0;2160;2000;1200;2865
0090018000_08062023012828;P233730301;P233730301_4;D1;1000;1200;0;2000;2400;750
0090018000_08062023012828;P233730301;P233730301_4;D2;1000;1200;750;2000;2400;1455
0090018000_08062023009272;P233730301;P233730301_5;E1;2000;200;0;3200;1200;975
0090018000_08062023009272;P233730301;P233730301_5;E2;2000;200;975;3200;1200;1905
0090018000_08062023009543;P233730301;P233730301_5;E3;2000;200;1905;3200;1200;2835
0090018000_08062023014237;P233730301;P233730301_6;F1;2000;1200;0;3200;2200;975
0090018000_08062023014237;P233730301;P233730301_6;F2;2000;1200;975;3200;2200;1905
0090018000_08062023014455;P233730301;P233730301_6;F3;2000;1200;1905;3200;2200;2835
0090018000_08062023005361;P233730301;P233730301_7;G1;3200;0;0;4200;1200;975
0090018000_08062023005361;P233730301;P233730301_7;G2;3200;0;975;4200;1200;1905
0090018000_08062023008459;P233730301;P233730301_7;G3;3200;0;1905;4200;1200;2835
0090018000_08062023014455;P233730301;P233730301_8;H1;3200;1200;0;4400;2200;975
0090018000_08062023014356;P233730301;P233730301_8;H2;3200;1200;975;4400;2200;1860
0090018000_08062023014455;P233730301;P233730301_8;H3;3200;1200;1860;4400;2200;2790
0090018000_08062023012515;P233730301;P233730301_9;I1;4200;0;0;5200;1200;975
0090018000_08062023013667;P233730301;P233730301_9;I2;4200;0;975;5200;1200;1905
0090018000_08062023014237;P233730301;P233730301_9;I3;4200;0;1905;5200;1200;2835
0090018000_08062023000141;P233730301;P233730301_10;J1;4400;1400;0;5600;2400;975
0090018000_08062023000208;P233730301;P233730301_10;J2;4400;1400;975;5600;2400;1905
0090018000_08062023000208;P233730301;P233730301_10;J3;4400;1400;1905;5600;2400;2835
0090018000_08062023002561;P233730301;P233730301_11;K1;5200;0;0;6200;1200;975
0090018000_08062023002561;P233730301;P233730301_11;K2;5200;0;975;6200;1200;1905
0090018000_08062023005355;P233730301;P233730301_11;K3;5200;0;1905;6200;1200;2835
0090018000_08062023002624;P233730301;P233730301_12;L1;5600;1400;0;6800;2400;943
0090018000_08062023004889;P233730301;P233730301_12;L2;5600;1400;943;6800;2400;2000
0090018000_08062023007093;P233730301;P233730301_12;L3;5600;1400;2000;6800;2400;2943
0090018000_08062023014237;P233730301;P233730301_13;M1;6200;0;0;7200;1200;975
0090018000_08062023014237;P233730301;P233730301_13;M2;6200;0;975;7200;1200;1905
0090018000_08062023014237;P233730301;P233730301_13;M3;6200;0;1905;7200;1200;2835
0090018000_08062023010846;P233730301;P233730301_14;N1;6800;1200;0;8000;2200;459
0090018000_08062023005288;P233730301;P233730301_14;N2;6800;1200;459;8000;2200;918
0090018000_08062023006941;P233730301;P233730301_14;N3;6800;1200;918;8000;2200;1377
0090018000_08062023008831;P233730301;P233730301_14;N4;6800;1200;1377;8000;2200;1836
0090018000_08062023011569;P233730301;P233730301_14;N5;6800;1200;1836;8000;2200;2893
0090018000_08062023005409;P233730301;P233730301_15;O1;7200;0;0;8800;1200;975
0090018000_08062023005409;P233730301;P233730301_15;O2;7200;0;975;8800;1200;1905
0090018000_08062023005409;P233730301;P233730301_15;O3;7200;0;1905;8800;1200;2835
0090018000_08062023014501;P233730301;P233730301_16;P1;8000;1200;0;9000;2400;943
0090018000_08062023000832;P233730301;P233730301_16;P2;8000;1200;943;9000;2400;1302
0090018000_08062023001622;P233730301;P233730301_16;P3;8000;1200;1302;9000;2400;1661
0090018000_08062023006369;P233730301;P233730301_16;P4;8000;1200;1661;9000;2400;2120
0090018000_08062023012454;P233730301;P233730301_16;P5;8000;1200;2120;9000;2400;2878
0090018000_08062023009272;P233730301;P233730301_17;Q1;9000;0;0;10000;1200;975
0090018000_08062023009272;P233730301;P233730301_17;Q2;9000;0;975;10000;1200;1905
0090018000_08062023009272;P233730301;P233730301_17;Q3;9000;0;1905;10000;1200;2835
0090018000_08062023005409;P233730301;P233730301_18;R1;9000;1200;0;10600;2400;975
0090018000_08062023005409;P233730301;P233730301_18;R2;9000;1200;975;10600;2400;1905
0090018000_08062023005409;P233730301;P233730301_18;R3;9000;1200;1905;10600;2400;2835
0090018000_08062023006101;P233730301;P233730301_19;S1;10000;0;0;11000;1200;459
0090018000_08062023007333;P233730301;P233730301_19;S2;10000;0;459;11000;1200;1516
0090018000_08062023010752;P233730301;P233730301_19;S3;10000;0;1516;11000;1200;1875
0090018000_08062023011599;P233730301;P233730301_19;S4;10000;0;1875;11000;1200;2932
