Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P187065831;P187065831_1;A;0;0;0;1010;1206;2936
P187065831;P187065831_2;B;0;1234;0;1010;2440;2523
P187065831;P187065831_3;C;1010;0;0;2020;1206;2823
P187065831;P187065831_4;D;1010;1234;0;2020;2440;2638
P187065831;P187065831_5;E;2020;28;0;3030;1234;2638
P187065831;P187065831_6;F;2020;1234;0;3030;2440;2840
P187065831;P187065831_7;G;3030;0;0;4040;1206;1755
P187065831;P187065831_8;H;3030;1206;0;4030;2406;975
P187065831;P187065831_9;I;4030;1234;0;5040;2440;2940
P187065831;P187065831_10;J;4040;0;0;5640;1200;2865
P187065831;P187065831_11;K;5040;1240;0;6040;2440;2865
P187065831;P187065831_12;L;5640;0;0;6640;1200;2865
P187065831;P187065831_13;M;6040;1240;0;7040;2440;2610
P187065831;P187065831_14;N;6640;0;0;7640;1200;2865
P187065831;P187065831_15;O;7040;1240;0;8640;2440;2865
P187065831;P187065831_16;P;7640;0;0;9240;1200;2865
P187065831;P187065831_17;Q;8640;1240;0;10240;2440;2865
P187065831;P187065831_18;R;9240;0;0;10840;1200;2865
P187065831;P187065831_19;S;10240;1240;0;11840;2440;2865
P187065831;P187065831_20;T;10840;0;0;12440;1200;2865
P187065831;P187065831_21;U;11840;1240;0;13440;2440;2865
P187065831;P187065831_22;V;12440;0;0;13440;1200;2865
