Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090016900_14062023005901;P187065831;P187065831_1;A1;0;0;0;1010;1206;385
0090016900_14062023004672;P187065831;P187065831_1;A2;0;0;385;1010;1206;1470
0090016900_14062023015236;P187065831;P187065831_1;A3;0;0;1470;1010;1206;2651
0090016900_14062023029729;P187065831;P187065831_1;A4;0;0;2651;1010;1206;2936
0090016900_14062023005309;P187065831;P187065831_2;B1;0;1234;0;1010;2440;385
0090016900_14062023005309;P187065831;P187065831_2;B2;0;1234;385;1010;2440;770
0090016900_14062023007744;P187065831;P187065831_2;B3;0;1234;770;1010;2440;1255
0090016900_14062023017227;P187065831;P187065831_2;B4;0;1234;1255;1010;2440;2038
0090016900_14062023041798;P187065831;P187065831_2;B5;0;1234;2038;1010;2440;2523
0090016900_14062023002282;P187065831;P187065831_3;C1;1010;0;0;2020;1206;585
0090016900_14062023002288;P187065831;P187065831_3;C2;1010;0;585;2020;1206;1070
0090016900_14062023007608;P187065831;P187065831_3;C3;1010;0;1070;2020;1206;1555
0090016900_14062023017227;P187065831;P187065831_3;C4;1010;0;1555;2020;1206;2338
0090016900_14062023041566;P187065831;P187065831_3;C5;1010;0;2338;2020;1206;2823
0090016900_14062023039606;P187065831;P187065831_4;D1;1010;1234;0;2020;2440;285
0090016900_14062023004509;P187065831;P187065831_4;D2;1010;1234;285;2020;2440;1370
0090016900_14062023007744;P187065831;P187065831_4;D3;1010;1234;1370;2020;2440;1855
0090016900_14062023024735;P187065831;P187065831_4;D4;1010;1234;1855;2020;2440;2638
0090016900_14062023029729;P187065831;P187065831_5;E1;2020;28;0;3030;1234;285
0090016900_14062023004672;P187065831;P187065831_5;E2;2020;28;285;3030;1234;1370
0090016900_14062023007744;P187065831;P187065831_5;E3;2020;28;1370;3030;1234;1855
0090016900_14062023024735;P187065831;P187065831_5;E4;2020;28;1855;3030;1234;2638
0090016900_14062023004509;P187065831;P187065831_6;F1;2020;1234;0;3030;2440;1085
0090016900_14062023016548;P187065831;P187065831_6;F2;2020;1234;1085;3030;2440;1470
0090016900_14062023039606;P187065831;P187065831_6;F3;2020;1234;1470;3030;2440;1755
0090016900_14062023040035;P187065831;P187065831_6;F4;2020;1234;1755;3030;2440;2840
0090016900_14062023015007;P187065831;P187065831_7;G1;3030;0;0;4040;1206;1085
0090016900_14062023010498;P187065831;P187065831_7;G2;3030;0;1085;4040;1206;1470
0090016900_14062023012987;P187065831;P187065831_7;G3;3030;0;1470;4040;1206;1755
0090016900_14062023021532;P187065831;P187065831_8;H1;3030;1206;0;4030;2406;975
0090016900_14062023032637;P187065831;P187065831_9;I1;4030;1234;0;5040;2440;1185
0090016900_14062023010131;P187065831;P187065831_9;I2;4030;1234;1185;5040;2440;1470
0090016900_14062023012987;P187065831;P187065831_9;I3;4030;1234;1470;5040;2440;1755
0090016900_14062023032637;P187065831;P187065831_9;I4;4030;1234;1755;5040;2440;2940
0090016900_14062023044607;P187065831;P187065831_10;J1;4040;0;0;5640;1200;750
0090016900_14062023008162;P187065831;P187065831_10;J2;4040;0;750;5640;1200;1455
0090016900_14062023008162;P187065831;P187065831_10;J3;4040;0;1455;5640;1200;2160
0090016900_14062023008162;P187065831;P187065831_10;J4;4040;0;2160;5640;1200;2865
0090016900_14062023029266;P187065831;P187065831_11;K1;5040;1240;0;6040;2440;750
0090016900_14062023024100;P187065831;P187065831_11;K2;5040;1240;750;6040;2440;1455
0090016900_14062023024100;P187065831;P187065831_11;K3;5040;1240;1455;6040;2440;2160
0090016900_14062023029266;P187065831;P187065831_11;K4;5040;1240;2160;6040;2440;2865
0090016900_14062023016288;P187065831;P187065831_12;L1;5640;0;0;6640;1200;750
0090016900_14062023010176;P187065831;P187065831_12;L2;5640;0;750;6640;1200;1455
0090016900_14062023024973;P187065831;P187065831_12;L3;5640;0;1455;6640;1200;2160
0090016900_14062023024973;P187065831;P187065831_12;L4;5640;0;2160;6640;1200;2865
0090016900_14062023016288;P187065831;P187065831_13;M1;6040;1240;0;7040;2440;750
0090016900_14062023021875;P187065831;P187065831_13;M2;6040;1240;750;7040;2440;1680
0090016900_14062023044015;P187065831;P187065831_13;M3;6040;1240;1680;7040;2440;2610
0090016900_14062023041390;P187065831;P187065831_14;N1;6640;0;0;7640;1200;750
0090016900_14062023024973;P187065831;P187065831_14;N2;6640;0;750;7640;1200;1455
0090016900_14062023024973;P187065831;P187065831_14;N3;6640;0;1455;7640;1200;2160
0090016900_14062023041390;P187065831;P187065831_14;N4;6640;0;2160;7640;1200;2865
0090016900_14062023008162;P187065831;P187065831_15;O1;7040;1240;0;8640;2440;750
0090016900_14062023008162;P187065831;P187065831_15;O2;7040;1240;750;8640;2440;1455
0090016900_14062023008162;P187065831;P187065831_15;O3;7040;1240;1455;8640;2440;2160
0090016900_14062023020421;P187065831;P187065831_15;O4;7040;1240;2160;8640;2440;2865
0090016900_14062023008162;P187065831;P187065831_16;P1;7640;0;0;9240;1200;750
0090016900_14062023008162;P187065831;P187065831_16;P2;7640;0;750;9240;1200;1455
0090016900_14062023008162;P187065831;P187065831_16;P3;7640;0;1455;9240;1200;2160
0090016900_14062023020421;P187065831;P187065831_16;P4;7640;0;2160;9240;1200;2865
0090016900_14062023008162;P187065831;P187065831_17;Q1;8640;1240;0;10240;2440;750
0090016900_14062023008162;P187065831;P187065831_17;Q2;8640;1240;750;10240;2440;1455
0090016900_14062023008162;P187065831;P187065831_17;Q3;8640;1240;1455;10240;2440;2160
0090016900_14062023008162;P187065831;P187065831_17;Q4;8640;1240;2160;10240;2440;2865
0090016900_14062023008162;P187065831;P187065831_18;R1;9240;0;0;10840;1200;750
0090016900_14062023008162;P187065831;P187065831_18;R2;9240;0;750;10840;1200;1455
0090016900_14062023008162;P187065831;P187065831_18;R3;9240;0;1455;10840;1200;2160
0090016900_14062023008162;P187065831;P187065831_18;R4;9240;0;2160;10840;1200;2865
0090016900_14062023008162;P187065831;P187065831_19;S1;10240;1240;0;11840;2440;750
0090016900_14062023008162;P187065831;P187065831_19;S2;10240;1240;750;11840;2440;1455
0090016900_14062023008162;P187065831;P187065831_19;S3;10240;1240;1455;11840;2440;2160
0090016900_14062023008162;P187065831;P187065831_19;S4;10240;1240;2160;11840;2440;2865
0090016900_14062023008162;P187065831;P187065831_20;T1;10840;0;0;12440;1200;750
0090016900_14062023008162;P187065831;P187065831_20;T2;10840;0;750;12440;1200;1455
0090016900_14062023008162;P187065831;P187065831_20;T3;10840;0;1455;12440;1200;2160
0090016900_14062023044607;P187065831;P187065831_20;T4;10840;0;2160;12440;1200;2865
0090016900_14062023008162;P187065831;P187065831_21;U1;11840;1240;0;13440;2440;750
0090016900_14062023008162;P187065831;P187065831_21;U2;11840;1240;750;13440;2440;1455
