Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P200033907;P200033907_1;A;0;0;0;2200;1200;2910
P200033907;P200033907_2;B;0;1240;0;1900;2440;2865
P200033907;P200033907_3;C;1900;1200;0;4100;2400;2910
P200033907;P200033907_4;D;2200;0;0;4100;1200;1455
P200033907;P200033907_5;E;4100;0;0;5300;2200;2910
P200033907;P200033907_6;F;5300;0;0;7500;1200;2910
P200033907;P200033907_7;G;5300;1240;0;7500;2440;2910
P200033907;P200033907_8;H;7500;0;0;9700;1200;2910
P200033907;P200033907_9;I;7500;1200;0;9400;2400;2160
P200033907;P200033907_10;J;9400;1240;0;11600;2440;2910
P200033907;P200033907_11;K;9700;0;0;12100;1200;1905
P200033907;P200033907_12;L;11600;1240;0;13500;2440;2865
