Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090016200_14062023021319;P208039405;P208039405_1;A1;0;6;0;1675;1206;1450
0090016200_14062023021319;P208039405;P208039405_1;A2;0;6;1450;1675;1206;2855
0090016200_14062023021319;P208039405;P208039405_2;B1;0;1206;0;1675;2406;1450
0090016200_14062023021319;P208039405;P208039405_2;B2;0;1206;1450;1675;2406;2855
0090016200_14062023002532;P208039405;P208039405_3;C1;1675;0;0;2685;1206;1391
0090016200_14062023021319;P208039405;P208039405_4;D1;1675;1206;0;3350;2406;1450
0090016200_14062023021319;P208039405;P208039405_4;D2;1675;1206;1450;3350;2406;2855
0090016200_14062023023277;P208039405;P208039405_5;E1;3350;6;0;5025;1206;1450
0090016200_14062023024151;P208039405;P208039405_5;E2;3350;6;1450;5025;1206;2855
0090016200_14062023021319;P208039405;P208039405_6;F1;3350;1206;0;5025;2406;1450
0090016200_14062023021319;P208039405;P208039405_6;F2;3350;1206;1450;5025;2406;2855
0090016200_14062023021319;P208039405;P208039405_7;G1;5025;6;0;6700;1206;1450
0090016200_14062023021319;P208039405;P208039405_7;G2;5025;6;1450;6700;1206;2855
0090016200_14062023021319;P208039405;P208039405_8;H1;5025;1206;0;6700;2406;1450
0090016200_14062023021319;P208039405;P208039405_8;H2;5025;1206;1450;6700;2406;2855
0090016200_14062023021319;P208039405;P208039405_9;I1;6700;0;0;8375;1200;1450
0090016200_14062023021319;P208039405;P208039405_9;I2;6700;0;1450;8375;1200;2855
0090016200_14062023002674;P208039405;P208039405_10;J1;6700;1206;0;8375;2406;1450
0090016200_14062023021319;P208039405;P208039405_10;J2;6700;1206;1450;8375;2406;2855
0090016200_14062023002349;P208039405;P208039405_11;K1;8375;0;0;9987;1962;1450
0090016200_14062023005002;P208039405;P208039405_11;K2;8375;0;1450;9987;1962;2380
0090016200_14062023005373;P208039405;P208039405_12;L1;9987;0;0;11599;1962;975
0090016200_14062023005581;P208039405;P208039405_12;L2;9987;0;975;11599;1962;1905
0090016200_14062023005581;P208039405;P208039405_12;L3;9987;0;1905;11599;1962;2835
0090016200_14062023008957;P208039405;P208039405_13;M1;11599;0;0;13211;1962;975
0090016200_14062023015341;P208039405;P208039405_13;M2;11599;0;975;13211;1962;1905
0090016200_14062023015341;P208039405;P208039405_13;M3;11599;0;1905;13211;1962;2835
