Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P200131101;P200131101_1;A;0;196;0;1200;1196;2835
P200131101;P200131101_2;B;0;1440;0;1200;2440;2835
P200131101;P200131101_3;C;1200;0;0;2400;1000;2835
P200131101;P200131101_4;D;1200;1240;0;2200;2440;2835
P200131101;P200131101_5;E;2200;1240;0;3200;2440;1905
P200131101;P200131101_6;F;2400;0;0;3410;1206;670
P200131101;P200131101_7;G;3200;1430;0;4406;2440;2563
P200131101;P200131101_8;H;3410;34;0;4420;1240;2553
P200131101;P200131101_9;I;4420;0;0;5430;1206;2563
P200131101;P200131101_10;J;4420;1206;0;5430;2412;2852
P200131101;P200131101_11;K;5430;0;0;6636;1010;2764
P200131101;P200131101_12;L;5430;1010;0;6440;2216;2366
P200131101;P200131101_13;M;6440;1206;0;7450;2412;1382
P200131101;P200131101_14;N;6636;0;0;7646;1206;2868
P200131101;P200131101_15;O;7646;0;0;8656;1206;2520
P200131101;P200131101_16;P;7646;1206;0;8656;2412;2540
P200131101;P200131101_17;Q;8656;196;0;9862;1206;2625
P200131101;P200131101_18;R;8656;1206;0;9666;2412;2439
P200131101;P200131101_19;S;9862;0;0;10872;1206;2655
P200131101;P200131101_20;T;10872;0;0;12078;1010;2831
P200131101;P200131101_21;U;10872;1010;0;12078;2020;2547
P200131101;P200131101_22;V;12078;0;0;13088;1206;2434
