Id truck; Id stack; Stack code; X origin; Y origin; Z origin; X extremity; Y extremity; Z extremity
P207340901;P207340901_1;A;0;620;0;1000;1820;975
P207340901;P207340901_2;B;1000;620;0;2000;1820;2835
P207340901;P207340901_3;C;2000;620;0;3000;1820;2835
P207340901;P207340901_4;D;3000;1240;0;4000;2440;2835
P207340901;P207340901_5;E;3000;0;0;4000;1200;2835
P207340901;P207340901_6;F;4000;1240;0;5000;2440;2835
P207340901;P207340901_7;G;4000;0;0;5000;1200;2835
P207340901;P207340901_8;H;5000;0;0;6000;1200;2835
P207340901;P207340901_9;I;5000;1240;0;6000;2440;2835
P207340901;P207340901_10;J;6000;1240;0;7000;2440;2835
P207340901;P207340901_11;K;6000;0;0;7000;1200;2835
P207340901;P207340901_12;L;7000;0;0;8000;1200;2835
P207340901;P207340901_13;M;7000;1240;0;8000;2440;2835
P207340901;P207340901_14;N;8000;1240;0;9000;2440;2835
P207340901;P207340901_15;O;8000;0;0;9000;1200;975
P207340901;P207340901_16;P;9000;0;0;10000;1200;975
P207340901;P207340901_17;Q;9000;1240;0;10000;2440;975
P207340901;P207340901_18;R;10000;1240;0;11000;2440;975
P207340901;P207340901_19;S;10000;0;0;11000;1200;975
P207340901;P207340901_20;T;11000;0;0;12000;1200;975
P207340901;P207340901_21;U;11000;1234;0;12010;2440;385
P207340901;P207340901_22;V;12000;0;0;13010;1206;2362
P207340901;P207340901_23;W;12010;1234;0;13020;2440;2264
