Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P180069013;P180069013_1;A;0;0;0;1200;2400;2000
P180069013;P180069013_2;B;1200;40;0;3600;1240;2000
P180069013;P180069013_3;C;1200;1240;0;3600;2440;2460
P180069013;P180069013_4;D;3600;40;0;6000;1240;2460
P180069013;P180069013_5;E;3600;1240;0;6000;2440;2460
P180069013;P180069013_6;F;6000;40;0;8400;1240;1620
P180069013;P180069013_7;G;6000;1240;0;8400;2440;2460
P180069013;P180069013_8;H;8400;0;0;10800;1200;1900
P180069013;P180069013_9;I;8400;1240;0;10800;2440;2460
P180069013;P180069013_10;J;10800;40;0;13200;1240;2460
P180069013;P180069013_11;K;10800;1240;0;13200;2440;2460
