Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090016900_14062023023625;P180069013;P180069013_1;A1;0;0;0;1200;2400;2000
0090016900_14062023023625;P180069013;P180069013_2;B1;1200;40;0;3600;1240;2000
0090016900_14062023025131;P180069013;P180069013_3;C1;1200;1240;0;3600;2440;2460
0090016900_14062023025131;P180069013;P180069013_4;D1;3600;40;0;6000;1240;2460
0090016900_14062023038985;P180069013;P180069013_5;E1;3600;1240;0;6000;2440;2460
0090016900_14062023029210;P180069013;P180069013_6;F1;6000;40;0;8400;1240;1620
0090016900_14062023008591;P180069013;P180069013_7;G1;6000;1240;0;8400;2440;2460
0090016900_14062023044651;P180069013;P180069013_8;H1;8400;0;0;10800;1200;1900
0090016900_14062023020600;P180069013;P180069013_9;I1;8400;1240;0;10800;2440;2460
0090016900_14062023027415;P180069013;P180069013_10;J1;10800;40;0;13200;1240;2460
0090016900_14062023008591;P180069013;P180069013_11;K1;10800;1240;0;13200;2440;2460
