Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P216730301;P216730301_1;A;0;0;0;1000;1200;2119
P216730301;P216730301_2;B;0;1200;0;1600;2400;2835
P216730301;P216730301_3;C;1000;0;0;2600;1200;2835
P216730301;P216730301_4;D;1600;1200;0;2600;2400;2932
P216730301;P216730301_5;E;2600;0;0;3600;1200;2872
P216730301;P216730301_6;F;2600;1200;0;3600;2400;2835
P216730301;P216730301_7;G;3600;0;0;4600;1200;2932
P216730301;P216730301_8;H;3600;1200;0;4600;2400;2835
P216730301;P216730301_9;I;4600;0;0;6200;1200;2835
P216730301;P216730301_10;J;4600;1200;0;5600;2400;2835
P216730301;P216730301_11;K;5600;1200;0;6800;2200;2835
P216730301;P216730301_12;L;6200;0;0;7200;1200;2835
P216730301;P216730301_13;M;6800;1200;0;7800;2400;2865
P216730301;P216730301_14;N;7200;0;0;8200;1200;2932
P216730301;P216730301_15;O;7800;1200;0;8800;2400;2835
P216730301;P216730301_16;P;8200;0;0;9800;1200;2835
P216730301;P216730301_17;Q;8800;1200;0;9800;2400;2835
P216730301;P216730301_18;R;9800;0;0;10800;1200;2930
P216730301;P216730301_19;S;9800;1200;0;10800;2400;2865
P216730301;P216730301_20;T;10800;0;0;11800;1200;2835
P216730301;P216730301_21;U;10800;1200;0;12700;2400;2160
P216730301;P216730301_22;V;11800;0;0;12800;1200;2835
P216730301;P216730301_23;W;12700;1200;0;13700;2400;2835
P216730301;P216730301_24;X;12800;0;0;13800;1200;2835
P216730301;P216730301_25;Y;13800;0;0;14800;1200;2835
P216730301;P216730301_26;Z;13800;1200;0;14800;2400;2835
