Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016200_08062023005200;0000487266;;0090016200;G034E;285553526R;SLI---2112;1;1206;1010;385;68,100;0;GERB--0528_1206_1010;none;202307070000;202307251700;128;100
0090016200_08062023008940;0000487266;;0090016200;G034E;285550990R;SLI---2112;1;1206;1010;385;68,484;0;GERB--0528_1206_1010;none;202307070000;202307251700;1202;100
0090016200_08062023013125;0000487266;;0090016200;G034E;285550990R;SLI---2112;1;1206;1010;385;69,700;0;GERB--0528_1206_1010;none;202307070000;202307251700;804;100
0090016200_08062023015056;0025531901;;0090016200;G034E;555226365R;SLI---2112;3;1206;1010;1085;189,800;0;GERB--0528_1206_1010;none;202307070000;202307251700;8;100
0090016200_08062023016273;0025531901;;0090016200;G034E;550346800R;SLI---2112;2;1206;1010;1083;225,350;0;GERB--0528_1206_1010;none;202307070000;202307251700;16;100
0090016200_08062023019432;0025531901;;0090016200;G034E;552413016R;SLI---2112;1;1206;1010;1181;372,200;0;GERB--0528_1206_1010;none;202307070000;202307251700;20;100
0090016200_08062023019826;0000487266;;0090016200;G034E;237109894S;SLI---2112;1;1206;1010;585;120,200;0;GERB--0528_1206_1010;none;202307070000;202307251700;557;100
0090016200_08062023020084;0025531901;;0090016200;G034E;550346800R;SLI---2112;1;1206;1010;1083;225,350;0;GERB--0528_1206_1010;none;202307110000;202307281700;16;100
0090016200_08062023024615;0000487266;;0090016200;G034E;237109894S;SLI---2112;1;1206;1010;785;170,600;0;GERB--0528_1206_1010;none;202307070000;202307251700;557;100
0090016200_08062023024719;0025531901;;0090016200;G034E;550A22429R;SLI---2112;1;1206;1010;1083;207,800;0;GERB--0528_1206_1010;none;202307070000;202307251700;16;100
0090016200_08062023024936;0000487266;;0090016200;G034E;985103499R;SLI---2112;1;1206;1010;385;28,244;0;GERB--0528_1206_1010;none;202307070000;202307251700;136;100
0090016200_08062023025586;0061188400;;0090016200;G014B1;244105503R;AUPO--0012;16;1200;800;740;944,960;0;GERB--3737_1200_800;lengthwise;202307070000;202307251700;20;100
0090016200_08062023027479;0000487266;;0090016200;G034E;237109894S;SLI---2112;1;1206;1010;985;221,000;0;GERB--0528_1206_1010;none;202307070000;202307251700;557;100
0090016200_08062023030883;0000487266;;0090016200;G034E;284L03170R;ECA---0021;1;1200;1000;895;128,000;0;GERB--3551_1200_1000;none;202307070000;202307251700;271;100
0090016200_08062023031249;0000487266;;0090016200;G034E;237109894S;SLI---2112;1;1206;1010;385;69,800;0;GERB--0528_1206_1010;none;202307070000;202307251700;557;100
0090016200_08062023031599;0000487266;;0090016200;G034E;284Y66LA7B;SLI---2112;2;1206;1010;385;71,800;0;GERB--0528_1206_1010;none;202307070000;202307251700;232;100
0090016200_08062023032911;0025531901;;0090016200;G034E;555235803R;SLI---2112;2;1206;1010;1085;191,150;0;GERB--0528_1206_1010;none;202307070000;202307251700;9;100
