Supplier code;Supplier loading order;Supplier dock;Supplier dock loading order;Plant code;Plant dock;Plant dock loading order;Product code;Arrival time;Id truck;Length;Width;Height;Max weight;Stack with multiple docks;Max density;Max weight on the bottom item in stacks;Cost;EMmm;EMmr;CM;CJfm;CJfc;CJfh;EM;EJhr;EJcr;EJeh
0027146000;1;;1;0090018000;X1;1;969J31291R;202308010600;P213752701;14940;2500;2950;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027146000;1;;1;0090018000;X1;1;681045570R;202308010600;P213752701;14940;2500;2950;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027146000;1;;1;0090018000;X1;1;253C71052R;202308010600;P213752701;14940;2500;2950;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027146000;1;;1;0090018000;X1;1;253C61293R;202308010600;P213752701;14940;2500;2950;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027146000;1;;1;0090018000;X1;1;767492769R;202308010600;P213752701;14940;2500;2950;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027146000;1;;1;0090018000;X1;1;969F52046R;202308010600;P213752701;14940;2500;2950;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027146000;1;;1;0090018000;X1;1;687606163R;202308010600;P213752701;14940;2500;2950;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027146000;1;;1;0090018000;X1;1;850706257R;202308010600;P213752701;14940;2500;2950;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027146000;1;;1;0090018000;X1;1;850729271R;202308010600;P213752701;14940;2500;2950;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027146000;1;;1;0090018000;X1;1;620251098R;202308010600;P213752701;14940;2500;2950;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027146000;1;;1;0090018000;X1;1;484B28335R;202308010600;P213752701;14940;2500;2950;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027146000;1;;1;0090018000;X1;1;769165897R;202308010600;P213752701;14940;2500;2950;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027146000;1;;1;0090018000;X1;1;992A19104R;202308010600;P213752701;14940;2500;2950;24000;0;1500;750;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027146000;1;;1;0090018000;X1;1;261A32813R;202308010600;P213752701;14940;2500;2950;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027146000;1;;1;0090018000;X1;1;969103649R;202308010600;P213752701;14940;2500;2950;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027146000;1;;1;0090018000;X1;1;253C63375R;202308010600;P213752701;14940;2500;2950;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027146000;1;;1;0090018000;X1;1;620240267R;202308010600;P213752701;14940;2500;2950;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027146000;1;;1;0090018000;X1;1;684703746R;202308010600;P213752701;14940;2500;2950;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027146000;1;;1;0090018000;X1;1;622224351R;202308010600;P213752701;14940;2500;2950;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
