Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016200_08062023000288;0011891801;;0090016200;G034E;924C48625R;SLI---2112;2;1206;1010;1391;121,400;0;GERB--0528_1206_1010;none;202307030000;202307100715;13;100
0090016200_08062023002094;0024936101;;0090016200;G034E;349354513R;SLI---0770;7;1200;1000;975;264,840;45;GERB--1213_1200_1000;none;202307030000;202307100715;26;100
0090016200_08062023002394;0011891801;;0090016200;G034E;924007761R;SLI---2112;1;1206;1010;1391;173,000;0;GERB--0528_1206_1010;none;202307030000;202307100715;49;100
0090016200_08062023003153;0024936101;;0090016200;G034E;341046408R;SLI---0770;1;1200;1000;975;194,600;45;GERB--1213_1200_1000;none;202307030000;202307100715;7;100
0090016200_08062023004533;0026064701;;0090016200;G034E;550207980R;SLI---0770;2;1200;1000;975;367,320;45;GERB--1213_1200_1000;none;202307030000;202307100715;7;3
0090016200_08062023005685;0026064701;;0090016200;G034E;550202763R;SLI---0770;1;1200;1000;975;370,680;45;GERB--1213_1200_1000;none;202307030000;202307100715;7;3
0090016200_08062023005718;0026064701;;0090016200;G034E;550201218R;SLI---0770;1;1200;1000;975;350,520;45;GERB--1213_1200_1000;none;202307030000;202307100715;7;3
0090016200_08062023009883;0011891801;;0090016200;G034E;924147526R;SLI---2112;1;1206;1010;1085;140,300;0;GERB--0528_1206_1010;none;202307030000;202307100715;39;100
0090016200_08062023010341;0026064701;;0090016200;G034E;540106530R;SLI---0770;11;1200;1000;975;518,520;45;GERB--1213_1200_1000;none;202307030000;202307100715;8;2
0090016200_08062023011832;0011891801;;0090016200;G034E;924488262R;SLI---2112;1;1206;1010;1085;196,550;0;GERB--0528_1206_1010;none;202307030000;202307100715;57;100
0090016200_08062023012470;0011891801;;0090016200;G034E;924404680R;SLI---2112;1;1206;1010;485;65,450;0;GERB--0528_1206_1010;none;202307030000;202307100715;48;100
0090016200_08062023012634;0011891801;;0090016200;G034E;924C71050R;SLI---2112;2;1206;1010;1391;183,200;0;GERB--0528_1206_1010;none;202307030000;202307100715;24;100
0090016200_08062023013327;0011891801;;0090016200;G034E;924909592R;SLI---2112;1;1206;1010;1085;153,800;0;GERB--0528_1206_1010;none;202307030000;202307100715;28;100
0090016200_08062023013444;0011891801;;0090016200;G034E;924549324R;SLI---2112;1;1206;1010;1085;133,550;0;GERB--0528_1206_1010;none;202307030000;202307100715;19;100
0090016200_08062023014170;0024936101;;0090016200;G034E;341041078R;SLI---0770;11;1200;1000;975;194,600;45;GERB--1213_1200_1000;none;202307030000;202307100715;8;100
0090016200_08062023014596;0026064701;;0090016200;G034E;550200846R;SLI---0770;4;1200;1000;975;469,800;45;GERB--1213_1200_1000;none;202307030000;202307100715;8;2
0090016200_08062023017165;0024936101;;0090016200;G034E;341447631R;SLI---2112;1;1206;1010;385;23,780;0;GERB--0528_1206_1010;none;202307030000;202307100715;9;100
0090016200_08062023017750;0011891801;;0090016200;G034E;924C30671R;SLI---2112;1;1206;1010;485;89,200;0;GERB--0528_1206_1010;none;202307030000;202307100715;39;100
0090016200_08062023017831;0026064701;;0090016200;G034E;540105466R;SLI---0770;7;1200;1000;975;501,720;45;GERB--1213_1200_1000;none;202307030000;202307100715;8;2
0090016200_08062023017941;0026064701;;0090016200;G034E;540107202R;SLI---0770;6;1200;1000;975;537,000;45;GERB--1213_1200_1000;none;202307030000;202307100715;8;2
0090016200_08062023021374;0011891801;;0090016200;G034E;295M14922R;SLI---2112;1;1206;1010;1391;191,000;0;GERB--0528_1206_1010;none;202307030000;202307100715;33;100
0090016200_08062023023714;0011891801;;0090016200;G034E;924408741R;SLI---0770;3;1200;1000;975;140,400;45;GERB--1213_1200_1000;none;202307030000;202307100715;9;100
0090016200_08062023027209;0011891801;;0090016200;G034E;924807260R;SLI---2112;2;1206;1010;1085;129,050;0;GERB--0528_1206_1010;none;202307030000;202307100715;19;100
0090016200_08062023027235;0026064701;;0090016200;G034E;550207543R;SLI---0770;1;1200;1000;975;469,800;45;GERB--1213_1200_1000;none;202307030000;202307100715;8;2
0090016200_08062023030897;0011891801;;0090016200;G034E;924140812R;SLI---2112;2;1206;1010;485;65,550;0;GERB--0528_1206_1010;none;202307030000;202307100715;54;100
0090016200_08062023031406;0011891801;;0090016200;G034E;924541411R;SLI---2112;1;1206;1010;1085;135,800;0;GERB--0528_1206_1010;none;202307030000;202307100715;17;100
0090016200_08062023034209;0011891801;;0090016200;G034E;924403056R;SLI---0770;5;1200;1000;975;141,000;45;GERB--1213_1200_1000;none;202307030000;202307100715;10;100
0090016200_08062023034354;0011891801;;0090016200;G034E;924411868R;SLI---2112;1;1206;1010;485;39,145;0;GERB--0528_1206_1010;none;202307030000;202307100715;79;100
