Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P206069009;P206069009_1;A;0;0;0;1200;2400;2460
P206069009;P206069009_2;B;1200;40;0;3600;1240;2460
P206069009;P206069009_3;C;1200;1240;0;3600;2440;2000
P206069009;P206069009_4;D;3600;0;0;6000;1200;2460
P206069009;P206069009_5;E;3600;1240;0;6000;2440;2000
P206069009;P206069009_6;F;6000;0;0;8400;1200;2460
P206069009;P206069009_7;G;6000;1200;0;8400;2400;2460
P206069009;P206069009_8;H;8400;0;0;9600;2400;2000
P206069009;P206069009_9;I;9600;0;0;12000;1200;2460
P206069009;P206069009_10;J;9600;1240;0;12000;2440;2000
P206069009;P206069009_11;K;12000;0;0;13200;2400;2000
