Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016200_14062023000273;0028879100;;0090016200;G094R;745435428R;SLI---0130;1;800;600;560;117,200;42;GERB--0588_800_600;none;202307190000;202308221345;3;100
0090016200_14062023000380;0028879100;;0090016200;G094R;755321525R;CON-S-0130;1;780;570;478;92,700;47;GERB--3195_780_570;widthwise;202307190000;202308221345;3;4
0090016200_14062023000645;0028879100;;0090016200;G094R;764559166R;SLI---0130;1;800;600;560;68,000;42;GERB--0588_800_600;none;202307190000;202308221345;3;100
0090016200_14062023000916;0028879100;;0090016200;G094R;801454078R;SLI---2112;1;1206;1010;385;169,100;0;GERB--0528_1206_1010;none;202307190000;202308221345;43;100
0090016200_14062023001111;0028879100;;0090016200;G094R;668A64922R;SLI---2112;1;1206;1010;385;86,500;0;GERB--0528_1206_1010;none;202307190000;202308221345;20;100
0090016200_14062023001649;0028879100;;0090016200;G094R;751C47223R;SLI---0601;1;1200;1000;750;533,080;45;GERB--1213_1200_1000;none;202307190000;202308221345;11;100
0090016200_14062023001840;0028879100;;0090016200;G094R;755534768R;SLI---0130;2;800;600;560;182,000;42;GERB--0588_800_600;none;202307190000;202308221345;4;100
0090016200_14062023002015;0028879100;;0090016200;G094R;745944972R;SLI---0130;1;800;600;560;133,000;42;GERB--0588_800_600;none;202307190000;202308221345;4;100
0090016200_14062023002577;0028879100;;0090016200;G094R;732200504R;SLI---0130;3;800;600;560;94,000;42;GERB--0588_800_600;none;202307190000;202308221345;2;100
0090016200_14062023003877;0028879100;;0090016200;G094R;755394407R;CON-S-0130;2;780;570;478;111,460;47;GERB--3195_780_570;widthwise;202307190000;202308221345;3;4
0090016200_14062023004569;0028879100;;0090016200;G094R;984793355R;SLI---0130;1;800;600;560;413,960;42;GERB--0588_800_600;none;202307190000;202308221345;11;100
0090016200_14062023005275;0028879100;;0090016200;G094R;767615732R;SLI---0130;1;800;600;560;275,600;42;GERB--0588_800_600;none;202307190000;202308221345;19;100
0090016200_14062023005318;0028879100;;0090016200;G094R;776486561R;SLI---0770;2;1200;1000;975;286,200;45;GERB--1213_1200_1000;none;202307190000;202308221345;5;100
0090016200_14062023005725;0028879100;;0090016200;G094R;751324407R;SLI---0601;2;1200;1000;750;223,000;45;GERB--1213_1200_1000;none;202307190000;202308221345;6;100
0090016200_14062023005734;0028879100;;0090016200;G094R;625924620R;SLI---0130;1;800;600;560;91,560;42;GERB--0588_800_600;none;202307190000;202308221345;3;100
