Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090016200_08062023032249;P184220603;P184220603_1;A1;0;400;0;600;1200;560
0090016200_08062023002040;P184220603;P184220603_1;A2;0;400;560;600;1200;1078
0090016200_08062023013981;P184220603;P184220603_1;A3;0;400;1078;600;1200;1596
0090016200_08062023019566;P184220603;P184220603_1;A4;0;400;1596;600;1200;2114
0090016200_08062023011380;P184220603;P184220603_2;B1;600;0;0;1600;1200;750
0090016200_08062023013577;P184220603;P184220603_2;B2;600;0;750;1600;1200;1680
0090016200_08062023023073;P184220603;P184220603_2;B3;600;0;1680;1600;1200;2385
0090016200_08062023003046;P184220603;P184220603_3;C1;600;1200;0;1600;2400;975
0090016200_08062023014813;P184220603;P184220603_3;C2;600;1200;975;1600;2400;1905
0090016200_08062023015851;P184220603;P184220603_3;C3;600;1200;1905;1600;2400;2835
0090016200_08062023023743;P184220603;P184220603_4;D1;1600;400;0;2200;1200;560
0090016200_08062023001303;P184220603;P184220603_5;E1;2200;0;0;3000;600;560
0090016200_08062023001303;P184220603;P184220603_5;E2;2200;0;560;3000;600;1078
0090016200_08062023019566;P184220603;P184220603_5;E3;2200;0;1078;3000;600;1596
0090016200_08062023019566;P184220603;P184220603_5;E4;2200;0;1596;3000;600;2114
0090016200_08062023034658;P184220603;P184220603_5;E5;2200;0;2114;3000;600;2632
0090016200_08062023009379;P184220603;P184220603_6;F1;3000;200;0;4200;1200;975
0090016200_08062023009379;P184220603;P184220603_6;F2;3000;200;975;4200;1200;1905
0090016200_08062023020588;P184220603;P184220603_6;F3;3000;200;1905;4200;1200;2835
0090016200_08062023014840;P184220603;P184220603_7;G1;4200;600;0;5000;1200;560
0090016200_08062023019824;P184220603;P184220603_7;G2;4200;600;560;5000;1200;1078
0090016200_08062023030672;P184220603;P184220603_7;G3;4200;600;1078;5000;1200;1596
0090016200_08062023011412;P184220603;P184220603_8;H1;4200;1200;0;4800;2000;560
0090016200_08062023001377;P184220603;P184220603_8;H2;4200;1200;560;4800;2000;1078
0090016200_08062023011109;P184220603;P184220603_8;H3;4200;1200;1078;4800;2000;1596
0090016200_08062023018706;P184220603;P184220603_9;I1;5000;1200;0;5600;2000;560
0090016200_08062023013981;P184220603;P184220603_9;I2;5000;1200;560;5600;2000;1078
0090016200_08062023025607;P184220603;P184220603_9;I3;5000;1200;1078;5600;2000;1596
0090016200_08062023014304;P184220603;P184220603_10;J1;5600;1200;0;6600;2400;975
0090016200_08062023009379;P184220603;P184220603_10;J2;5600;1200;975;6600;2400;1905
0090016200_08062023020588;P184220603;P184220603_10;J3;5600;1200;1905;6600;2400;2835
0090016200_08062023008918;P184220603;P184220603_11;K1;6600;1200;0;7600;2400;975
0090016200_08062023014171;P184220603;P184220603_11;K2;6600;1200;975;7600;2400;1905
0090016200_08062023014813;P184220603;P184220603_11;K3;6600;1200;1905;7600;2400;2835
0090016200_08062023017614;P184220603;P184220603_12;L1;7600;420;0;8170;1200;478
0090016200_08062023008516;P184220603;P184220603_12;L2;7600;420;478;8170;1200;909
0090016200_08062023031668;P184220603;P184220603_12;L3;7600;420;909;8170;1200;1340
0090016200_08062023023772;P184220603;P184220603_13;M1;7600;1200;0;8600;2400;975
0090016200_08062023014813;P184220603;P184220603_13;M2;7600;1200;975;8600;2400;1905
0090016200_08062023015851;P184220603;P184220603_13;M3;7600;1200;1905;8600;2400;2835
0090016200_08062023032585;P184220603;P184220603_14;N1;8170;0;0;9170;1200;750
0090016200_08062023019407;P184220603;P184220603_14;N2;8170;0;750;9170;1200;1455
0090016200_08062023021867;P184220603;P184220603_14;N3;8170;0;1455;9170;1200;2160
0090016200_08062023032585;P184220603;P184220603_14;N4;8170;0;2160;9170;1200;2865
0090016200_08062023019140;P184220603;P184220603_15;O1;8600;1200;0;9800;2200;750
0090016200_08062023014171;P184220603;P184220603_15;O2;8600;1200;750;9800;2200;1680
0090016200_08062023020588;P184220603;P184220603_15;O3;8600;1200;1680;9800;2200;2610
0090016200_08062023011380;P184220603;P184220603_16;P1;9170;0;0;10170;1200;750
0090016200_08062023014813;P184220603;P184220603_16;P2;9170;0;750;10170;1200;1680
0090016200_08062023028056;P184220603;P184220603_16;P3;9170;0;1680;10170;1200;2610
0090016200_08062023022823;P184220603;P184220603_17;Q1;10170;0;0;11170;1200;750
0090016200_08062023033873;P184220603;P184220603_17;Q2;10170;0;750;11170;1200;1680
0090016200_08062023033873;P184220603;P184220603_17;Q3;10170;0;1680;11170;1200;2610
0090016200_08062023002511;P184220603;P184220603_18;R1;10170;1200;0;11770;2400;750
0090016200_08062023000968;P184220603;P184220603_18;R2;10170;1200;750;11770;2400;1635
0090016200_08062023020629;P184220603;P184220603_19;S1;11770;1200;0;12570;1800;560
0090016200_08062023003467;P184220603;P184220603_19;S2;11770;1200;560;12570;1800;1078
0090016200_08062023007383;P184220603;P184220603_19;S3;11770;1200;1078;12570;1800;1596
0090016200_08062023012259;P184220603;P184220603_19;S4;11770;1200;1596;12570;1800;2114
