Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P185038605;P185038605_1;A;0;0;0;2400;1200;2855
P185038605;P185038605_2;B;0;1200;0;2400;2400;2855
P185038605;P185038605_3;C;2400;0;0;4800;1200;2855
P185038605;P185038605_4;D;2400;1200;0;4800;2400;2855
P185038605;P185038605_5;E;4800;0;0;7200;1200;2855
P185038605;P185038605_6;F;4800;1240;0;7200;2440;2855
P185038605;P185038605_7;G;7200;0;0;8400;2400;2855
P185038605;P185038605_8;H;8400;0;0;10800;1200;2855
P185038605;P185038605_9;I;8400;1200;0;10800;2400;1450
P185038605;P185038605_10;J;10800;0;0;13200;1200;2855
P185038605;P185038605_11;K;10800;1240;0;13200;2440;2855
