Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090018000_08062023011264;P191731005;P191731005_1;A1;0;200;0;1200;1200;750
0090018000_08062023001064;P191731005;P191731005_1;A2;0;200;750;1200;1200;1455
0090018000_08062023011181;P191731005;P191731005_1;A3;0;200;1455;1200;1200;1955
0090018000_08062023014614;P191731005;P191731005_1;A4;0;200;1955;1200;1200;2660
0090018000_08062023009463;P191731005;P191731005_2;B1;0;1300;0;1000;2500;930
0090018000_08062023011933;P191731005;P191731005_2;B2;0;1300;930;1000;2500;1635
0090018000_08062023013306;P191731005;P191731005_2;B3;0;1300;1635;1000;2500;2340
0090018000_08062023008002;P191731005;P191731005_3;C1;1200;0;0;2800;1200;930
0090018000_08062023008708;P191731005;P191731005_3;C2;1200;0;930;2800;1200;1815
0090018000_08062023012806;P191731005;P191731005_3;C3;1200;0;1815;2800;1200;2700
0090018000_08062023002679;P191731005;P191731005_4;D1;2800;0;0;4800;1200;545
0090018000_08062023002679;P191731005;P191731005_4;D2;2800;0;545;4800;1200;1045
0090018000_08062023001040;P191731005;P191731005_5;E1;2800;1200;0;4600;2400;1350
0090018000_08062023004986;P191731005;P191731005_5;E2;2800;1200;1350;4600;2400;2655
0090018000_08062023003521;P191731005;P191731005_6;F1;4800;0;0;6000;1000;930
0090018000_08062023005299;P191731005;P191731005_6;F2;4800;0;930;6000;1000;1860
0090018000_08062023010403;P191731005;P191731005_6;F3;4800;0;1860;6000;1000;2745
0090018000_08062023002220;P191731005;P191731005_7;G1;4800;1200;0;6400;2400;930
0090018000_08062023010461;P191731005;P191731005_7;G2;4800;1200;930;6400;2400;1815
0090018000_08062023010461;P191731005;P191731005_7;G3;4800;1200;1815;6400;2400;2700
0090018000_08062023011180;P191731005;P191731005_8;H1;6400;0;0;8005;1205;1480
0090018000_08062023008280;P191731005;P191731005_9;I1;6400;1205;0;8005;2410;990
0090018000_08062023008280;P191731005;P191731005_9;I2;6400;1205;990;8005;2410;1935
0090018000_08062023008280;P191731005;P191731005_9;I3;6400;1205;1935;8005;2410;2880
0090018000_08062023008932;P191731005;P191731005_10;J1;8005;95;0;9605;1295;930
0090018000_08062023004878;P191731005;P191731005_10;J2;8005;95;930;9605;1295;1815
0090018000_08062023008932;P191731005;P191731005_10;J3;8005;95;1815;9605;1295;2700
0090018000_08062023013319;P191731005;P191731005_11;K1;8005;1295;0;9605;2495;750
0090018000_08062023004456;P191731005;P191731005_11;K2;8005;1295;750;9605;2495;1635
0090018000_08062023007645;P191731005;P191731005_11;K3;8005;1295;1635;9605;2495;2520
0090018000_08062023012806;P191731005;P191731005_12;L1;9605;900;0;10805;2500;930
0090018000_08062023008512;P191731005;P191731005_12;L2;9605;900;930;10805;2500;1815
0090018000_08062023008747;P191731005;P191731005_12;L3;9605;900;1815;10805;2500;2700
0090018000_08062023009355;P191731005;P191731005_13;M1;10805;900;0;12005;2500;930
0090018000_08062023007060;P191731005;P191731005_13;M2;10805;900;930;12005;2500;1815
0090018000_08062023009355;P191731005;P191731005_13;M3;10805;900;1815;12005;2500;2700
0090018000_08062023013086;P191731005;P191731005_14;N1;12005;95;0;13610;1300;1950
0090018000_08062023000346;P191731005;P191731005_15;O1;12005;1300;0;13205;2300;975
0090018000_08062023002537;P191731005;P191731005_15;O2;12005;1300;975;13205;2300;1860
0090018000_08062023006833;P191731005;P191731005_15;O3;12005;1300;1860;13205;2300;2790
0090018000_08062023005311;P191731005;P191731005_16;P1;13610;95;0;14610;1295;930
0090018000_08062023000346;P191731005;P191731005_16;P2;13610;95;930;14610;1295;1860
0090018000_08062023013113;P191731005;P191731005_16;P3;13610;95;1860;14610;1295;2565
