Id truck; Id stack; Stack code; X origin; Y origin; Z origin; X extremity; Y extremity; Z extremity
P206036301;P206036301_1;A;0;0;0;1000;1200;2835
P206036301;P206036301_2;B;0;1240;0;1000;2440;2835
P206036301;P206036301_3;C;1000;1240;0;2000;2440;2835
P206036301;P206036301_4;D;1000;0;0;2920;1200;2955
P206036301;P206036301_5;E;2000;1240;0;3920;2440;2955
P206036301;P206036301_6;F;2920;0;0;4840;1200;2955
P206036301;P206036301_7;G;3920;1240;0;5840;2440;2955
P206036301;P206036301_8;H;4840;0;0;6760;1200;2955
P206036301;P206036301_9;I;5840;1240;0;7760;2440;2955
P206036301;P206036301_10;J;6760;0;0;8680;1200;2955
P206036301;P206036301_11;K;7760;1240;0;9680;2440;2955
P206036301;P206036301_12;L;8680;0;0;10600;1200;2955
P206036301;P206036301_13;M;9680;1240;0;11600;2440;2955
P206036301;P206036301_14;N;10600;0;0;12520;1200;2955
P206036301;P206036301_15;O;11600;1240;0;12600;2440;2835
