Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P194730301;P194730301_1;A;0;0;0;1600;1200;2835
P194730301;P194730301_2;B;0;1300;0;1000;2500;2610
P194730301;P194730301_3;C;1000;1300;0;2900;2500;2865
P194730301;P194730301_4;D;1600;0;0;2600;1200;2865
P194730301;P194730301_5;E;2600;0;0;3600;1200;2918
P194730301;P194730301_6;F;2900;1300;0;3900;2500;2852
P194730301;P194730301_7;G;3600;100;0;4600;1300;2835
P194730301;P194730301_8;H;4600;0;0;5600;1200;2610
P194730301;P194730301_9;I;4600;1300;0;5600;2500;2855
P194730301;P194730301_10;J;5600;0;0;7200;1200;2835
P194730301;P194730301_11;K;5600;1300;0;6600;2500;2835
P194730301;P194730301_12;L;6600;1300;0;7800;2300;2835
P194730301;P194730301_13;M;7200;0;0;8200;1200;2610
P194730301;P194730301_14;N;7800;1300;0;9400;2500;2835
P194730301;P194730301_15;O;8200;0;0;9800;1200;2835
P194730301;P194730301_16;P;9400;1300;0;10400;2500;2790
P194730301;P194730301_17;Q;9800;100;0;11400;1300;2835
P194730301;P194730301_18;R;10400;1300;0;11400;2500;2610
P194730301;P194730301_19;S;11400;0;0;12400;1200;2835
P194730301;P194730301_20;T;11400;1300;0;12400;2500;2741
P194730301;P194730301_21;U;12400;0;0;13400;1200;2793
P194730301;P194730301_22;V;12400;1300;0;13400;2500;2835
P194730301;P194730301_23;W;13400;0;0;14400;1200;2932
