Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P206036301;P206036301_1;A;0;0;0;1000;1200;2835
P206036301;P206036301_2;B;0;1240;0;1920;2440;2955
P206036301;P206036301_3;C;1000;0;0;2000;1200;2835
P206036301;P206036301_4;D;1920;1200;0;3840;2400;2955
P206036301;P206036301_5;E;2000;0;0;3000;1200;1905
P206036301;P206036301_6;F;3000;0;0;4920;1200;2955
P206036301;P206036301_7;G;3840;1200;0;5760;2400;2955
P206036301;P206036301_8;H;4920;0;0;6840;1200;2955
P206036301;P206036301_9;I;5760;1200;0;7680;2400;2955
P206036301;P206036301_10;J;6840;0;0;7840;1200;2835
P206036301;P206036301_11;K;7680;1200;0;9600;2400;2955
P206036301;P206036301_12;L;7840;0;0;9760;1200;2955
P206036301;P206036301_13;M;9600;1200;0;11520;2400;2955
P206036301;P206036301_14;N;9760;0;0;10760;1200;1905
P206036301;P206036301_15;O;10760;0;0;12680;1200;2955
P206036301;P206036301_16;P;11520;1200;0;13440;2400;2955
