Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P180730401;P180730401_1;A;0;1300;0;1600;2500;2700
P180730401;P180730401_2;B;0;0;0;1600;1200;2700
P180730401;P180730401_3;C;1600;0;0;2600;1200;2835
P180730401;P180730401_4;D;1600;1300;0;3200;2500;2700
P180730401;P180730401_5;E;2600;0;0;4200;1200;2700
P180730401;P180730401_6;F;3200;1300;0;4200;2500;2835
P180730401;P180730401_7;G;4200;1300;0;5200;2500;2835
P180730401;P180730401_8;H;4200;0;0;5200;1200;2754
P180730401;P180730401_9;I;5200;0;0;6800;1200;2700
P180730401;P180730401_10;J;5200;1300;0;6800;2500;2700
P180730401;P180730401_11;K;6800;1300;0;8400;2500;2700
P180730401;P180730401_12;L;6800;0;0;8400;1200;2700
P180730401;P180730401_13;M;8400;0;0;10000;1200;2700
P180730401;P180730401_14;N;8400;1300;0;10000;2500;2700
P180730401;P180730401_15;O;10000;1300;0;11000;2500;2835
P180730401;P180730401_16;P;10000;0;0;11000;1200;2835
P180730401;P180730401_17;Q;11000;0;0;12600;1200;2700
P180730401;P180730401_18;R;11000;1300;0;12000;2500;2835
P180730401;P180730401_19;S;12000;1300;0;13000;2500;1905
P180730401;P180730401_20;T;12600;0;0;14200;1200;2700
P180730401;P180730401_21;U;13000;1300;0;14600;2500;2700
P180730401;P180730401_22;V;14200;0;0;14800;800;445
