Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P234227601;P234227601_1;A;0;0;0;600;800;2114
P234227601;P234227601_2;B;0;800;0;600;1600;2114
P234227601;P234227601_3;C;0;1610;0;600;2410;2114
P234227601;P234227601_4;D;600;0;0;1600;1200;2835
P234227601;P234227601_5;E;600;1200;0;1600;2400;2835
P234227601;P234227601_6;F;1600;0;0;2170;780;1340
P234227601;P234227601_7;G;1600;780;0;2200;1580;2114
P234227601;P234227601_8;H;1600;1630;0;2170;2410;1340
P234227601;P234227601_9;I;2170;0;0;2740;780;909
P234227601;P234227601_10;J;2200;780;0;3000;1380;2114
P234227601;P234227601_11;K;2200;1410;0;3400;2410;2610
P234227601;P234227601_12;L;2740;0;0;3540;600;2114
P234227601;P234227601_13;M;3000;600;0;3600;1400;2114
P234227601;P234227601_14;N;3600;0;0;4600;1200;2835
P234227601;P234227601_15;O;3600;1200;0;4170;1980;909
P234227601;P234227601_16;P;4170;1210;0;5170;2410;2835
P234227601;P234227601_17;Q;4600;600;0;5400;1200;560
P234227601;P234227601_18;R;5170;1210;0;6770;2410;930
P234227601;P234227601_19;S;5400;210;0;6000;1010;1078
P234227601;P234227601_20;T;6000;0;0;7000;1200;2865
P234227601;P234227601_21;U;6770;1206;0;7570;1806;1596
P234227601;P234227601_22;V;6770;1810;0;7570;2410;1596
P234227601;P234227601_23;W;7000;0;0;8000;1200;2835
P234227601;P234227601_24;X;7570;1200;0;8140;1980;1340
P234227601;P234227601_25;Y;8000;0;0;9000;1200;2835
P234227601;P234227601_26;Z;8140;1210;0;9140;2410;2835
P234227601;P234227601_27;AA;9000;0;0;10010;1206;2240
P234227601;P234227601_28;AB;9140;1610;0;9740;2410;1596
P234227601;P234227601_29;AC;9740;1410;0;10940;2410;2865
P234227601;P234227601_30;AD;10010;0;0;10810;600;1596
P234227601;P234227601_31;AE;10810;0;0;11810;1200;2835
P234227601;P234227601_32;AF;10940;1410;0;12140;2410;2865
P234227601;P234227601_33;AG;11810;180;0;12810;1380;2835
P234227601;P234227601_34;AH;12140;1380;0;12740;2180;1596
P234227601;P234227601_35;AI;12740;1380;0;13310;2160;1340
P234227601;P234227601_36;AJ;12810;600;0;13380;1380;1340
