Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090016200_14062023012149;P240138501;P240138501_1;A1;0;0;0 ;570 ;780 ;478
0090016200_14062023012149;P240138501;P240138501_1;A2;0;0;478 ;570 ;780 ;909
0090016200_14062023034440;P240138501;P240138501_1;A3;0;0;909 ;570 ;780 ;1340
0090016200_14062023034440;P240138501;P240138501_1;A4;0;0;1340 ;570 ;780 ;1771
0090016200_14062023023400;P240138501;P240138501_2;B1;0;1240;0 ;1000 ;2440 ;750
0090016200_14062023023400;P240138501;P240138501_2;B2;0;1240;750 ;1000 ;2440 ;1455
0090016200_14062023024666;P240138501;P240138501_2;B3;0;1240;1455 ;1000 ;2440 ;2160
0090016200_14062023034440;P240138501;P240138501_3;C1;570;0;0 ;1140 ;780 ;478
0090016200_14062023034440;P240138501;P240138501_3;C2;570;0;478 ;1140 ;780 ;909
0090016200_14062023022186;P240138501;P240138501_3;C3;570;0;909 ;1140 ;780 ;1340
0090016200_14062023022186;P240138501;P240138501_3;C4;570;0;1340 ;1140 ;780 ;1771
0090016200_14062023022186;P240138501;P240138501_4;D1;1000;780;0 ;1570 ;1560 ;478
0090016200_14062023022186;P240138501;P240138501_4;D2;1000;780;478 ;1570 ;1560 ;909
0090016200_14062023018479;P240138501;P240138501_4;D3;1000;780;909 ;1570 ;1560 ;1340
0090016200_14062023035273;P240138501;P240138501_4;D4;1000;780;1340 ;1570 ;1560 ;1771
0090016200_14062023002067;P240138501;P240138501_5;E1;1000;1660;0 ;1570 ;2440 ;478
0090016200_14062023035273;P240138501;P240138501_5;E2;1000;1660;478 ;1570 ;2440 ;909
0090016200_14062023020787;P240138501;P240138501_5;E3;1000;1660;909 ;1570 ;2440 ;1340
0090016200_14062023020787;P240138501;P240138501_5;E4;1000;1660;1340 ;1570 ;2440 ;1771
0090016200_14062023005936;P240138501;P240138501_6;F1;1140;0;0 ;1710 ;780 ;478
0090016200_14062023005936;P240138501;P240138501_6;F2;1140;0;478 ;1710 ;780 ;909
0090016200_14062023005936;P240138501;P240138501_6;F3;1140;0;909 ;1710 ;780 ;1340
