Id truck; Id stack; Stack code; X origin; Y origin; Z origin; X extremity; Y extremity; Z extremity
P240138501;P240138501_1;A;0;0;0;570;780;1771
P240138501;P240138501_2;B;0;1240;0;1000;2440;2160
P240138501;P240138501_3;C;570;0;0;1140;780;1771
P240138501;P240138501_4;D;1000;780;0;1570;1560;1771
P240138501;P240138501_5;E;1000;1660;0;1570;2440;1771
P240138501;P240138501_6;F;1140;0;0;1710;780;1771
P240138501;P240138501_7;G;1570;1240;0;2570;2440;2160
P240138501;P240138501_8;H;1710;0;0;2280;780;1340
P240138501;P240138501_9;I;2280;0;0;3280;1200;2160
P240138501;P240138501_10;J;2570;1240;0;3570;2440;1455
P240138501;P240138501_11;K;3280;0;0;4880;1200;2700
P240138501;P240138501_12;L;3570;1240;0;4570;2440;2160
P240138501;P240138501_13;M;4570;1240;0;6170;2440;2700
P240138501;P240138501_14;N;4880;0;0;6480;1200;2700
P240138501;P240138501_15;O;6170;1240;0;7770;2440;2700
P240138501;P240138501_16;P;6480;0;0;7480;1200;2160
P240138501;P240138501_17;Q;7480;0;0;9080;1200;2700
P240138501;P240138501_18;R;7770;1240;0;8770;2440;2160
P240138501;P240138501_19;S;8770;1240;0;10370;2440;2700
P240138501;P240138501_20;T;9080;0;0;10080;1200;2160
P240138501;P240138501_21;U;10080;0;0;11080;1200;2160
P240138501;P240138501_22;V;10370;1240;0;11370;2440;2160
P240138501;P240138501_23;W;11080;0;0;12080;1200;2160
P240138501;P240138501_24;X;11370;1240;0;12370;2440;2160
P240138501;P240138501_25;Y;12080;0;0;13080;1200;2160
P240138501;P240138501_26;Z;12370;1240;0;13370;2440;2160
