Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016200_14062023002067;0026610800;;0090016200;G114S;641354617R;CON-S-0130;1;780;570;478;112,900;47;GERB--3195_780_570;widthwise;202308250000;202308281930;3;4
0090016200_14062023003393;0026610800;;0090016200;G114S;821970576R;SLI---0601;1;1200;1000;750;305,200;45;GERB--1213_1200_1000;none;202308250000;202308281930;10;100
0090016200_14062023005104;0026610800;;0090016200;G094R;756847511R;SLI---0601;4;1200;1000;750;218,360;45;GERB--1213_1200_1000;none;202308250000;202308281930;8;100
0090016200_14062023005872;0026610800;;0090016200;G114S;732D33329R;SLI---0601;2;1200;1000;750;281,670;45;GERB--1213_1200_1000;none;202308250000;202308281930;7;100
0090016200_14062023005936;0026610800;;0090016200;G114S;641349767R;CON-S-0130;4;780;570;478;88,200;47;GERB--3195_780_570;widthwise;202308250000;202308281930;2;4
0090016200_14062023006483;0026610800;;0090016200;G094R;755206606R;SLI---1200;2;1600;1200;930;300,256;45;GERB--1613_1600_1200;none;202308250000;202308281930;11;100
0090016200_14062023007045;0026610800;;0090016200;G114S;901374531R;SLI---0601;1;1200;1000;750;266,800;45;GERB--1213_1200_1000;none;202308250000;202308281930;7;100
0090016200_14062023007230;0026610800;;0090016200;G094R;756852030R;SLI---0601;4;1200;1000;750;195,760;45;GERB--1213_1200_1000;none;202308250000;202308281930;3;100
0090016200_14062023008231;0026610800;;0090016200;G094R;755223982R;SLI---0601;12;1200;1000;750;213,406;45;GERB--1213_1200_1000;none;202308250000;202308281930;8;100
0090016200_14062023012045;0026610800;;0090016200;G094R;755225884R;SLI---1200;1;1600;1200;930;300,256;45;GERB--1613_1600_1200;none;202308250000;202308281930;12;100
0090016200_14062023012149;0026610800;;0090016200;G114S;641343869R;CON-S-0130;2;780;570;478;112,900;47;GERB--3195_780_570;widthwise;202308250000;202308281930;3;4
0090016200_14062023015329;0026610800;;0090016200;G094R;755230429R;SLI---0601;12;1200;1000;750;190,268;45;GERB--1213_1200_1000;none;202308250000;202308281930;7;100
0090016200_14062023016414;0026610800;;0090016200;G094R;767669259R;SLI---0601;1;1200;1000;750;263,200;45;GERB--1213_1200_1000;none;202308250000;202308281930;7;100
0090016200_14062023018100;0026610800;;0090016200;G114S;821967283R;SLI---0601;1;1200;1000;750;300,400;45;GERB--1213_1200_1000;none;202308250000;202308281930;9;100
0090016200_14062023018479;0026610800;;0090016200;G114S;762258882R;CON-S-0130;1;780;570;478;96,480;47;GERB--3195_780_570;widthwise;202308250000;202308281930;3;4
0090016200_14062023019523;0026610800;;0090016200;G094R;755203425R;SLI---1200;2;1600;1200;930;318,190;45;GERB--1613_1600_1200;none;202308250000;202308281930;9;100
0090016200_14062023019617;0026610800;;0090016200;G114S;821972255R;SLI---0601;1;1200;1000;750;300,400;45;GERB--1213_1200_1000;none;202308250000;202308281930;9;100
0090016200_14062023020787;0026610800;;0090016200;G114S;901260116R;CON-S-0130;2;780;570;478;98,160;47;GERB--3195_780_570;widthwise;202308250000;202308281930;4;4
0090016200_14062023022186;0026610800;;0090016200;G114S;901444706R;CON-S-0130;4;780;570;478;83,800;47;GERB--3195_780_570;widthwise;202308250000;202308281930;3;4
0090016200_14062023023092;0026610800;;0090016200;G094R;755226985R;SLI---1200;1;1600;1200;930;300,724;45;GERB--1613_1600_1200;none;202308250000;202308281930;5;100
0090016200_14062023023400;0026610800;;0090016200;G114S;901349360R;SLI---0601;2;1200;1000;750;248,800;45;GERB--1213_1200_1000;none;202308250000;202308281930;6;100
0090016200_14062023024581;0026610800;;0090016200;G094R;755201003R;SLI---1200;1;1600;1200;930;301,732;45;GERB--1613_1600_1200;none;202308250000;202308281930;5;100
0090016200_14062023024666;0026610800;;0090016200;G114S;821965397R;SLI---0601;2;1200;1000;750;305,400;45;GERB--1213_1200_1000;none;202308250000;202308281930;10;100
0090016200_14062023025282;0026610800;;0090016200;G094R;755226428R;SLI---1200;2;1600;1200;930;318,190;45;GERB--1613_1600_1200;none;202308250000;202308281930;10;100
0090016200_14062023025334;0026610800;;0090016200;G094R;641207589R;SLI---0601;2;1200;1000;750;159,940;45;GERB--1213_1200_1000;none;202308250000;202308281930;4;100
0090016200_14062023028219;0026610800;;0090016200;G114S;901867893R;SLI---0601;1;1200;1000;750;253,380;45;GERB--1213_1200_1000;none;202308250000;202308281930;6;100
0090016200_14062023028865;0026610800;;0090016200;G094R;755222018R;SLI---1200;2;1600;1200;930;276,760;45;GERB--1613_1600_1200;none;202308250000;202308281930;5;100
0090016200_14062023028929;0026610800;;0090016200;G114S;656160405R;CON-S-0130;3;780;570;478;62,720;47;GERB--3195_780_570;widthwise;202308250000;202308281930;2;4
0090016200_14062023033501;0026610800;;0090016200;G094R;755223058R;SLI---1200;5;1600;1200;930;302,776;45;GERB--1613_1600_1200;none;202308250000;202308281930;6;100
0090016200_14062023033986;0026610800;;0090016200;G094R;755204798R;SLI---1200;2;1600;1200;930;276,610;45;GERB--1613_1600_1200;none;202308250000;202308281930;5;100
0090016200_14062023034440;0026610800;;0090016200;G114S;641352285R;CON-S-0130;4;780;570;478;88,200;47;GERB--3195_780_570;widthwise;202308250000;202308281930;2;4
0090016200_14062023035273;0026610800;;0090016200;G114S;901470467R;CON-S-0130;2;780;570;478;90,810;47;GERB--3195_780_570;widthwise;202308250000;202308281930;4;4
