Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P206065813;P206065813_1;A;0;0;0;2100;2400;2935
P206065813;P206065813_2;B;2100;40;0;3100;1240;2835
P206065813;P206065813_3;C;2100;1240;0;3100;2440;2835
P206065813;P206065813_4;D;3100;31;0;4107;1240;2925
P206065813;P206065813_5;E;3100;1240;0;4100;2440;2610
P206065813;P206065813_6;F;4107;0;0;6207;2400;2935
P206065813;P206065813_7;G;6207;0;0;8307;2400;2935
P206065813;P206065813_8;H;8307;0;0;9307;1200;1905
P206065813;P206065813_9;I;8307;1200;0;9314;2409;2200
P206065813;P206065813_10;J;9314;0;0;11414;2400;2935
P206065813;P206065813_11;K;11414;31;0;13014;1231;2865
P206065813;P206065813_12;L;11414;1231;0;13014;2431;2865
