Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P200037401;P200037401_1;A;0;0;0;1600;1200;2865
P200037401;P200037401_2;B;0;1240;0;1600;2440;2865
P200037401;P200037401_3;C;1600;0;0;3200;1200;2700
P200037401;P200037401_4;D;1600;1240;0;3200;2440;2865
P200037401;P200037401_5;E;3200;0;0;4800;1200;2865
P200037401;P200037401_6;F;3200;1200;0;4800;2400;2700
P200037401;P200037401_7;G;4800;0;0;6000;1000;1905
P200037401;P200037401_8;H;4800;1200;0;6400;2400;2865
P200037401;P200037401_9;I;6400;0;0;7600;1900;2865
P200037401;P200037401_10;J;7600;0;0;9200;1200;2700
P200037401;P200037401_11;K;7600;1240;0;9200;2440;2700
P200037401;P200037401_12;L;9200;0;0;10800;1200;2865
P200037401;P200037401_13;M;9200;1200;0;10800;2400;2700
P200037401;P200037401_14;N;10800;40;0;12400;1240;2700
P200037401;P200037401_15;O;10800;1240;0;12400;2440;2700
P200037401;P200037401_16;P;12400;1200;0;13400;2400;2835
