Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090017100_14062023014595;P192050601;P192050601_1;A1;0;0;0;1000;1200;975
0090017100_14062023015292;P192050601;P192050601_1;A2;0;0;975;1000;1200;1905
0090017100_14062023018978;P192050601;P192050601_1;A3;0;0;1905;1000;1200;2790
0090017100_14062023004361;P192050601;P192050601_2;B1;0;1212;0;1000;2412;975
0090017100_14062023004361;P192050601;P192050601_2;B2;0;1212;975;1000;2412;1905
0090017100_14062023004361;P192050601;P192050601_2;B3;0;1212;1905;1000;2412;2835
0090017100_14062023015504;P192050601;P192050601_3;C1;1000;0;0;2200;1800;1050
0090017100_14062023015504;P192050601;P192050601_3;C2;1000;0;1050;2200;1800;2055
0090017100_14062023000444;P192050601;P192050601_4;D1;2200;12;0;3200;1212;975
0090017100_14062023002677;P192050601;P192050601_4;D2;2200;12;975;3200;1212;1905
0090017100_14062023002915;P192050601;P192050601_4;D3;2200;12;1905;3200;1212;2835
0090017100_14062023007657;P192050601;P192050601_5;E1;2200;1212;0;3200;2412;975
0090017100_14062023008169;P192050601;P192050601_5;E2;2200;1212;975;3200;2412;1905
0090017100_14062023008169;P192050601;P192050601_5;E3;2200;1212;1905;3200;2412;2835
0090017100_14062023024540;P192050601;P192050601_6;F1;3200;12;0;4200;1212;975
0090017100_14062023024540;P192050601;P192050601_6;F2;3200;12;975;4200;1212;1905
0090017100_14062023024540;P192050601;P192050601_6;F3;3200;12;1905;4200;1212;2835
0090017100_14062023025583;P192050601;P192050601_7;G1;3200;1212;0;4200;2412;975
0090017100_14062023025583;P192050601;P192050601_7;G2;3200;1212;975;4200;2412;1905
0090017100_14062023025583;P192050601;P192050601_7;G3;3200;1212;1905;4200;2412;2835
0090017100_14062023007657;P192050601;P192050601_8;H1;4200;0;0;5200;1200;975
0090017100_14062023007657;P192050601;P192050601_8;H2;4200;0;975;5200;1200;1905
0090017100_14062023007657;P192050601;P192050601_8;H3;4200;0;1905;5200;1200;2835
0090017100_14062023025583;P192050601;P192050601_9;I1;4200;1212;0;5200;2412;975
0090017100_14062023025583;P192050601;P192050601_9;I2;4200;1212;975;5200;2412;1905
0090017100_14062023025583;P192050601;P192050601_9;I3;4200;1212;1905;5200;2412;2835
0090017100_14062023011792;P192050601;P192050601_10;J1;5200;0;0;6200;1200;975
0090017100_14062023011792;P192050601;P192050601_10;J2;5200;0;975;6200;1200;1905
0090017100_14062023014791;P192050601;P192050601_10;J3;5200;0;1905;6200;1200;2835
0090017100_14062023008751;P192050601;P192050601_11;K1;5200;1200;0;6200;2400;930
0090017100_14062023010023;P192050601;P192050601_11;K2;5200;1200;930;6200;2400;1815
0090017100_14062023010981;P192050601;P192050601_11;K3;5200;1200;1815;6200;2400;2700
0090017100_14062023002915;P192050601;P192050601_12;L1;6200;0;0;7200;1200;975
0090017100_14062023002915;P192050601;P192050601_12;L2;6200;0;975;7200;1200;1905
0090017100_14062023007657;P192050601;P192050601_12;L3;6200;0;1905;7200;1200;2835
