Id truck; Id stack; Stack code; X origin; Y origin; Z origin; X extremity; Y extremity; Z extremity
P188345603;P188345603_1;A;0;0;0;1675;2400;2355
P188345603;P188345603_2;B;1675;0;0;3350;2400;2355
P188345603;P188345603_3;C;3350;0;0;5025;2400;2355
P188345603;P188345603_4;D;5025;0;0;6700;2400;1200
P188345603;P188345603_5;E;6700;1234;0;7710;2440;2170
P188345603;P188345603_6;F;6700;0;0;7710;1206;2170
P188345603;P188345603_7;G;7710;0;0;8720;1206;2170
P188345603;P188345603_8;H;7710;1234;0;8720;2440;2270
P188345603;P188345603_9;I;8720;1240;0;9720;2440;2835
P188345603;P188345603_10;J;8720;0;0;9720;1200;2835
P188345603;P188345603_11;K;9720;0;0;10720;1200;2835
P188345603;P188345603_12;L;9720;1240;0;10720;2440;2835
P188345603;P188345603_13;M;10720;1240;0;11720;2440;2835
P188345603;P188345603_14;N;10720;0;0;11720;1200;2835
P188345603;P188345603_15;O;11720;0;0;12920;1000;2835
P188345603;P188345603_16;P;11720;1240;0;12720;2440;2835
