Item ident;Id truck;Id stack;Item code;X origin;Y origin; Z origin; X extremity; Y extremity; Z extremity
0090016900_14062023013870;P208065831;P208065831_1;A1;0;1234;0 ;1010 ;2440 ;1085
0090016900_14062023013870;P208065831;P208065831_1;A2;0;1234;1085 ;1010 ;2440 ;2170
0090016900_14062023034229;P208065831;P208065831_1;A3;0;1234;2170 ;1010 ;2440 ;2953
0090016900_14062023024124;P208065831;P208065831_2;B1;0;0;0 ;1010 ;1206 ;1181
0090016900_14062023024124;P208065831;P208065831_2;B2;0;0;1181 ;1010 ;1206 ;2362
0090016900_14062023021732;P208065831;P208065831_2;B3;0;0;2362 ;1010 ;1206 ;2947
0090016900_14062023016922;P208065831;P208065831_3;C1;1010;0;0 ;2020 ;1206 ;1181
0090016900_14062023016922;P208065831;P208065831_3;C2;1010;0;1181 ;2020 ;1206 ;2362
0090016900_14062023021732;P208065831;P208065831_3;C3;1010;0;2362 ;2020 ;1206 ;2947
0090016900_14062023013434;P208065831;P208065831_4;D1;1010;1234;0 ;2020 ;2440 ;1085
0090016900_14062023016922;P208065831;P208065831_4;D2;1010;1234;1085 ;2020 ;2440 ;2266
0090016900_14062023037268;P208065831;P208065831_4;D3;1010;1234;2266 ;2020 ;2440 ;2751
0090016900_14062023013434;P208065831;P208065831_5;E1;2020;1234;0 ;3030 ;2440 ;1085
0090016900_14062023013434;P208065831;P208065831_5;E2;2020;1234;1085 ;3030 ;2440 ;2170
0090016900_14062023034229;P208065831;P208065831_5;E3;2020;1234;2170 ;3030 ;2440 ;2953
0090016900_14062023008542;P208065831;P208065831_6;F1;2020;0;0 ;3030 ;1206 ;1181
0090016900_14062023013434;P208065831;P208065831_6;F2;2020;0;1181 ;3030 ;1206 ;2266
0090016900_14062023010532;P208065831;P208065831_6;F3;2020;0;2266 ;3030 ;1206 ;2751
0090016900_14062023002941;P208065831;P208065831_7;G1;3030;0;0 ;4040 ;1206 ;1085
0090016900_14062023002941;P208065831;P208065831_7;G2;3030;0;1085 ;4040 ;1206 ;2170
0090016900_14062023034229;P208065831;P208065831_7;G3;3030;0;2170 ;4040 ;1206 ;2953
0090016900_14062023002368;P208065831;P208065831_8;H1;3030;1240;0 ;4030 ;2440 ;975
0090016900_14062023021590;P208065831;P208065831_9;I1;4030;1234;0 ;5040 ;2440 ;783
0090016900_14062023017180;P208065831;P208065831_9;I2;4030;1234;783 ;5040 ;2440 ;1765
0090016900_14062023021590;P208065831;P208065831_9;I3;4030;1234;1765 ;5040 ;2440 ;2548
0090016900_14062023025441;P208065831;P208065831_9;I4;4030;1234;2548 ;5040 ;2440 ;2933
0090016900_14062023010532;P208065831;P208065831_10;J1;4040;0;0 ;5050 ;1206 ;485
0090016900_14062023010532;P208065831;P208065831_10;J2;4040;0;485 ;5050 ;1206 ;970
0090016900_14062023028415;P208065831;P208065831_10;J3;4040;0;970 ;5050 ;1206 ;1455
0090016900_14062023039274;P208065831;P208065831_10;J4;4040;0;1455 ;5050 ;1206 ;1740
0090016900_14062023039274;P208065831;P208065831_10;J5;4040;0;1740 ;5050 ;1206 ;2025
0090016900_14062023008135;P208065831;P208065831_10;J6;4040;0;2025 ;5050 ;1206 ;2310
0090016900_14062023008135;P208065831;P208065831_10;J7;4040;0;2310 ;5050 ;1206 ;2595
0090016900_14062023013772;P208065831;P208065831_10;J8;4040;0;2595 ;5050 ;1206 ;2980
0090016900_14062023031125;P208065831;P208065831_11;K1;5040;1234;0 ;6050 ;2440 ;485
0090016900_14062023031125;P208065831;P208065831_11;K2;5040;1234;485 ;6050 ;2440 ;970
0090016900_14062023031125;P208065831;P208065831_11;K3;5040;1234;970 ;6050 ;2440 ;1455
