Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P208065831;P208065831_1;A;0;1234;0;1010;2440;2953
P208065831;P208065831_2;B;0;0;0;1010;1206;2947
P208065831;P208065831_3;C;1010;0;0;2020;1206;2947
P208065831;P208065831_4;D;1010;1234;0;2020;2440;2751
P208065831;P208065831_5;E;2020;1234;0;3030;2440;2953
P208065831;P208065831_6;F;2020;0;0;3030;1206;2751
P208065831;P208065831_7;G;3030;0;0;4040;1206;2953
P208065831;P208065831_8;H;3030;1240;0;4030;2440;975
P208065831;P208065831_9;I;4030;1234;0;5040;2440;2933
P208065831;P208065831_10;J;4040;0;0;5050;1206;2980
P208065831;P208065831_11;K;5040;1234;0;6050;2440;2910
P208065831;P208065831_12;L;5050;0;0;6060;1206;485
P208065831;P208065831_13;M;6050;1240;0;7050;2440;445
P208065831;P208065831_14;N;6060;0;0;7070;1206;2940
P208065831;P208065831_15;O;7050;1234;0;8060;2440;2455
P208065831;P208065831_16;P;7070;0;0;8080;1206;2170
P208065831;P208065831_17;Q;8060;1240;0;9060;2440;2865
P208065831;P208065831_18;R;8080;0;0;9680;1200;2865
P208065831;P208065831_19;S;9060;1240;0;10660;2440;2865
P208065831;P208065831_20;T;9680;0;0;11280;1200;2865
P208065831;P208065831_21;U;10660;1240;0;12260;2440;2865
P208065831;P208065831_22;V;11280;0;0;12880;1200;2865
P208065831;P208065831_23;W;12260;1240;0;13260;2440;2865
