Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P233730401;P233730401_1;A;0;0;0;1000;1200;2835
P233730401;P233730401_2;B;0;1500;0;1200;2500;2872
P233730401;P233730401_3;C;1000;0;0;2000;1200;459
P233730401;P233730401_4;D;1200;1219;0;2800;2419;2700
P233730401;P233730401_5;E;2000;0;0;3000;1200;2835
P233730401;P233730401_6;F;3000;0;0;4200;1600;2700
P233730401;P233730401_7;G;4200;0;0;5800;1200;2700
P233730401;P233730401_8;H;4200;1300;0;5200;2500;2835
P233730401;P233730401_9;I;5200;1300;0;6800;2500;2700
P233730401;P233730401_10;J;5800;0;0;7400;1200;2700
P233730401;P233730401_11;K;6800;1300;0;8400;2500;2700
P233730401;P233730401_12;L;7400;0;0;8400;1200;2835
P233730401;P233730401_13;M;8400;0;0;9400;1200;2835
P233730401;P233730401_14;N;8400;1200;0;9400;2400;459
P233730401;P233730401_15;O;9400;0;0;10600;1600;2700
P233730401;P233730401_16;P;10600;0;0;11600;1200;2835
P233730401;P233730401_17;Q;10600;1300;0;12200;2500;2700
P233730401;P233730401_18;R;12200;100;0;13800;1300;2700
P233730401;P233730401_19;S;12200;1300;0;13800;2500;2700
P233730401;P233730401_20;T;13800;0;0;14800;1200;2835
P233730401;P233730401_21;U;13800;1300;0;14800;2500;2835
